repeat,shift_index,shift,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size,accuracy_complete_case,accuracy_any_missing,accuracy_electrical_missing,biomarker_missing_fraction,all_biomarkers_missing_rate
14,2,Moderate shift,Target oracle (reference),0.816,0.39882261270250075,0.1520912547528517,0.13765096253087267,0.03776883794085765,0.4253096831257929,0.489,263,0.8482758620689655,0.7714285714285715,0.751412429378531,0.16333333333333333,0.005
14,3,Strong shift,Pooled associative latent class model,0.735,0.22011989614002908,0.42560553633217996,0.1710819932301416,0.05343683885699535,0.459734921159274,0.512,289,0.7876543209876543,0.6991596638655462,0.6868327402135231,0.25433333333333336,0.016
14,3,Strong shift,Target-calibrated associative latent model,0.803,0.3666030041784342,0.18339100346020762,0.14562992147581325,0.042164077611515596,0.4503186633521135,0.478,289,0.8469135802469135,0.773109243697479,0.7758007117437722,0.25433333333333336,0.016
14,3,Strong shift,Frozen causal latent SCM,0.773,0.2974222650392217,0.38408304498269896,0.15565458081144837,0.07553439837682696,0.443651165125254,0.57,289,0.8148148148148148,0.7445378151260504,0.7402135231316725,0.25433333333333336,0.016
14,3,Strong shift,Modular causal latent SCM,0.8,0.35936019078831694,0.16608996539792387,0.14563907733567175,0.044845444965918815,0.45034868825412855,0.473,289,0.8469135802469135,0.7680672268907563,0.7651245551601423,0.25433333333333336,0.016
14,3,Strong shift,Target oracle (reference),0.805,0.37147105254664137,0.21453287197231835,0.14405087341383097,0.033830127007656044,0.44819069671430917,0.502,289,0.8444444444444444,0.7781512605042017,0.7793594306049823,0.25433333333333336,0.016
15,0,No shift,Pooled associative latent class model,0.807,0.3763726588157459,0.3333333333333333,0.1355126094807807,0.016688633805389617,0.4080136307161897,0.49,159,0.8129411764705883,0.7733333333333333,0.8125,0.052333333333333336,0.0
15,0,No shift,Target-calibrated associative latent model,0.81,0.3837776870567467,0.10062893081761007,0.13207914712583507,0.044962350262930315,0.38310030934209705,0.441,159,0.82,0.7533333333333333,0.8125,0.052333333333333336,0.0
15,0,No shift,Frozen causal latent SCM,0.816,0.3988221324930174,0.16981132075471697,0.12703664000579595,0.02056887262992397,0.3913165084066079,0.475,159,0.8211764705882353,0.7866666666666666,0.8125,0.052333333333333336,0.0
15,0,No shift,Modular causal latent SCM,0.815,0.39629380065721775,0.12578616352201258,0.12806033620151636,0.026134575435508352,0.3901000727297955,0.46,159,0.8211764705882353,0.78,0.8125,0.052333333333333336,0.0
15,0,No shift,Target oracle (reference),0.818,0.40389921540008566,0.1761006289308176,0.12639196322312313,0.020748142318976894,0.3853199902623015,0.475,159,0.8258823529411765,0.7733333333333333,0.8125,0.052333333333333336,0.0
15,1,Mild shift,Pooled associative latent class model,0.794,0.3450895403075068,0.3827751196172249,0.14663928071094012,0.0413242859015868,0.41140556580371457,0.505,209,0.7970627503337784,0.7848605577689243,0.801980198019802,0.09066666666666667,0.0
15,1,Mild shift,Target-calibrated associative latent model,0.808,0.3788234392464759,0.09090909090909091,0.13750619218974558,0.049829039445985636,0.38867613316300753,0.421,209,0.8170894526034713,0.7808764940239044,0.7920792079207921,0.09066666666666667,0.0
