file,level,method,metric,value_v1,value_v2,absolute_difference,reported_v1,reported_v2,changes_at_reported_precision
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Assay only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy_any_missing,0.0018720045662369,0.0018720045662369,0.0,0.19,0.19,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Assay only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,adjusted_rand_index,0.0074428784051446,0.0074428784051446,0.0,0.007,0.007,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Assay only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,brier_score,-0.0019602717864872,-0.0019602717864872,0.0,-0.002,-0.002,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Assay only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,expected_calibration_error,-0.0040044502647011,-0.0040044502647011,0.0,-0.004,-0.004,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Assay only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,false_atrial_renal_competing,-0.0057945157002085,-0.0057945157002085,0.0,-0.58,-0.58,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy,0.01421,0.01421,0.0,1.42,1.42,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy_any_missing,0.0124547468795853,0.0124547468795853,0.0,1.25,1.25,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,adjusted_rand_index,0.0304270982291929,0.0304270982291929,0.0,0.03,0.03,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,brier_score,-0.0093021554436746,-0.0093021554436746,0.0,-0.0093,-0.0093,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,expected_calibration_error,-0.0246096041749347,-0.0246096041749347,0.0,-0.0246,-0.0246,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,false_atrial_renal_competing,-0.140834655201176,-0.140834655201176,0.0,-14.08,-14.08,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy,0.042304,0.042304,0.0,4.23,4.23,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy_any_missing,0.0401610112213893,0.0401610112213893,0.0,4.02,4.02,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,adjusted_rand_index,0.0861715125143195,0.0861715125143195,0.0,0.086,0.086,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,brier_score,-0.0261341180980321,-0.0261341180980321,0.0,-0.0261,-0.0261,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,expected_calibration_error,-0.0296792060459691,-0.0296792060459691,0.0,-0.0297,-0.0297,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,false_atrial_renal_competing,-0.2220946901573423,-0.2220946901573423,0.0,-22.21,-22.21,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy,0.004654,0.004654,0.0,0.47,0.47,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy_any_missing,0.0034536336411177,0.0034536336411177,0.0,0.35,0.35,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,adjusted_rand_index,0.0100392070374289,0.0100392070374289,0.0,0.01,0.01,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,brier_score,-0.0030827198775916,-0.0030827198775916,0.0,-0.0031,-0.0031,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,expected_calibration_error,-0.0077219470279424,-0.0077219470279424,0.0,-0.0077,-0.0077,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Combined strong,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,false_atrial_renal_competing,-0.0084693133221861,-0.0084693133221861,0.0,-0.85,-0.85,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy,-0.0009219999999999,-0.0009219999999999,0.0,-0.09,-0.09,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy_any_missing,0.0001202969277133,0.0001202969277133,0.0,0.01,0.01,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,adjusted_rand_index,-0.0022871909272889,-0.0022871909272889,0.0,-0.002,-0.002,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,brier_score,0.0007622468677393,0.0007622468677393,0.0,0.0008,0.0008,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,expected_calibration_error,0.0023078762682527,0.0023078762682527,0.0,0.0023,0.0023,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,false_atrial_renal_competing,-0.0015202786645156,-0.0015202786645156,0.0,-0.15,-0.15,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy,0.0164479999999999,0.0164479999999999,0.0,1.64,1.64,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy_any_missing,0.0157021599272602,0.0157021599272602,0.0,1.57,1.57,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,adjusted_rand_index,0.0403887130888667,0.0403887130888667,0.0,0.04,0.04,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,brier_score,-0.0102051370171772,-0.0102051370171772,0.0,-0.0102,-0.0102,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,expected_calibration_error,-0.0080771038727696,-0.0080771038727696,0.0,-0.0081,-0.0081,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,false_atrial_renal_competing,-0.0866188543784623,-0.0866188543784623,0.0,-8.66,-8.66,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy,0.0037239999999999,0.0037239999999999,0.0,0.37,0.37,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy_any_missing,0.002902252785515,0.002902252785515,0.0,0.29,0.29,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,adjusted_rand_index,0.0092386147244195,0.0092386147244195,0.0,0.009,0.009,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,brier_score,-0.0025049244829169,-0.0025049244829169,0.0,-0.0025,-0.0025,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,expected_calibration_error,-0.0063292754442223,-0.0063292754442223,0.0,-0.0063,-0.0063,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Inflammation only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,false_atrial_renal_competing,-0.0070991041153514,-0.0070991041153514,0.0,-0.71,-0.71,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy,0.0160679999999999,0.0160679999999999,0.0,1.61,1.61,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy_any_missing,0.0141453254617017,0.0141453254617017,0.0,1.41,1.41,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,adjusted_rand_index,0.0392063317218698,0.0392063317218698,0.0,0.039,0.039,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,brier_score,-0.0111586166257272,-0.0111586166257272,0.0,-0.0112,-0.0112,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,expected_calibration_error,-0.0343797002475952,-0.0343797002475952,0.0,-0.0344,-0.0344,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,false_atrial_renal_competing,-0.1565228760229922,-0.1565228760229922,0.0,-15.65,-15.65,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy,0.0516119999999999,0.0516119999999999,0.0,5.16,5.16,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy_any_missing,0.0441485336178027,0.0441485336178027,0.0,4.41,4.41,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,adjusted_rand_index,0.1189842437012166,0.1189842437012166,0.0,0.119,0.119,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,brier_score,-0.033785710475567,-0.033785710475567,0.0,-0.0338,-0.0338,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,expected_calibration_error,-0.0593372122794378,-0.0593372122794378,0.0,-0.0593,-0.0593,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,false_atrial_renal_competing,-0.2950860078410969,-0.2950860078410969,0.0,-29.51,-29.51,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy,0.0040159999999999,0.0040159999999999,0.0,0.4,0.4,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy_any_missing,0.0029882456349848,0.0029882456349848,0.0,0.3,0.3,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,adjusted_rand_index,0.0098473592752171,0.0098473592752171,0.0,0.01,0.01,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,brier_score,-0.0027143683462227,-0.0027143683462227,0.0,-0.0027,-0.0027,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,expected_calibration_error,-0.0069686299420965,-0.0069686299420965,0.0,-0.007,-0.007,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Kidney only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,false_atrial_renal_competing,-0.0057111645680397,-0.0057111645680397,0.0,-0.57,-0.57,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy,-0.001102,-0.001102,0.0,-0.11,-0.11,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy_any_missing,-0.0008323863775184,-0.0008323863775184,0.0,-0.08,-0.08,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,adjusted_rand_index,-0.0023704018398686,-0.0023704018398686,0.0,-0.002,-0.002,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,brier_score,0.0007905480439976,0.0007905480439976,0.0,0.0008,0.0008,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,expected_calibration_error,0.0012639598845081,0.0012639598845081,0.0,0.0013,0.0013,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,false_atrial_renal_competing,-0.0022051513188846,-0.0022051513188846,0.0,-0.22,-0.22,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy,0.01197,0.01197,0.0,1.2,1.2,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy_any_missing,0.0112614454237801,0.0112614454237801,0.0,1.13,1.13,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,adjusted_rand_index,0.0254031571670575,0.0254031571670575,0.0,0.025,0.025,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,brier_score,-0.0071823168844598,-0.0071823168844598,0.0,-0.0072,-0.0072,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,expected_calibration_error,-0.0013923111946355,-0.0013923111946355,0.0,-0.0014,-0.0014,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,false_atrial_renal_competing,-0.1181890100805516,-0.1181890100805516,0.0,-11.82,-11.82,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy,0.002874,0.002874,0.0,0.29,0.29,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy_any_missing,0.0022234354618904,0.0022234354618904,0.0,0.22,0.22,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,adjusted_rand_index,0.0061575794561317,0.0061575794561317,0.0,0.006,0.006,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,brier_score,-0.0017888137534661,-0.0017888137534661,0.0,-0.0018,-0.0018,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,expected_calibration_error,-0.0032758337101013,-0.0032758337101013,0.0,-0.0033,-0.0033,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=Missingness only,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,false_atrial_renal_competing,-0.0051272137398924,-0.0051272137398924,0.0,-0.51,-0.51,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy,-0.0007859999999999,-0.0007859999999999,0.0,-0.08,-0.08,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy_any_missing,-1.2503822051506797e-05,-1.2503822051506797e-05,0.0,-0.0,-0.0,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,adjusted_rand_index,-0.001983590373379,-0.001983590373379,0.0,-0.002,-0.002,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,brier_score,0.0006600092207154,0.0006600092207154,0.0,0.0007,0.0007,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,expected_calibration_error,0.0014179166061382,0.0014179166061382,0.0,0.0014,0.0014,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,false_atrial_renal_competing,-0.0032253814654109,-0.0032253814654109,0.0,-0.32,-0.32,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy,0.0128679999999999,0.0128679999999999,0.0,1.29,1.29,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy_any_missing,0.0112105964842407,0.0112105964842407,0.0,1.12,1.12,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,adjusted_rand_index,0.0317382926485682,0.0317382926485682,0.0,0.032,0.032,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,brier_score,-0.0082839820802772,-0.0082839820802772,0.0,-0.0083,-0.0083,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,expected_calibration_error,-0.0010433095009282,-0.0010433095009282,0.0,-0.001,-0.001,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,false_atrial_renal_competing,-0.1287155399108598,-0.1287155399108598,0.0,-12.87,-12.87,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy,0.0029899999999999,0.0029899999999999,0.0,0.3,0.3,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy_any_missing,0.0018720045662369,0.0018720045662369,0.0,0.19,0.19,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,adjusted_rand_index,0.0074428784051446,0.0074428784051446,0.0,0.007,0.007,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,brier_score,-0.0019602717864872,-0.0019602717864872,0.0,-0.002,-0.002,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,expected_calibration_error,-0.0040044502647011,-0.0040044502647011,0.0,-0.004,-0.004,False
outputs_transportability/ablations/paired_ablation_contrasts.csv,shift=No shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,false_atrial_renal_competing,-0.0057945157002085,-0.0057945157002085,0.0,-0.58,-0.58,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy,-0.000752,-0.000752,0.0,-0.08,-0.08,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,accuracy_any_missing,-0.0001058812957743,-0.0001058812957743,0.0,-0.01,-0.01,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,adjusted_rand_index,-0.0019011967072644,-0.0019011967072644,0.0,-0.002,-0.002,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,brier_score,0.0006491915365708,0.0006491915365708,0.0,0.0006,0.0006,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,expected_calibration_error,0.0011372049581551,0.0011372049581551,0.0,0.0011,0.0011,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Frozen causal latent SCM,false_atrial_renal_competing,-0.002534351466959,-0.002534351466959,0.0,-0.25,-0.25,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy,0.0127359999999999,0.0127359999999999,0.0,1.27,1.27,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,accuracy_any_missing,0.0116963458204988,0.0116963458204988,0.0,1.17,1.17,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,adjusted_rand_index,0.031453898168971,0.031453898168971,0.0,0.031,0.031,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,brier_score,-0.0082084747639148,-0.0082084747639148,0.0,-0.0082,-0.0082,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,expected_calibration_error,-0.0010140171595674,-0.0010140171595674,0.0,-0.001,-0.001,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Pooled associative latent class model,false_atrial_renal_competing,-0.1296289154614358,-0.1296289154614358,0.0,-12.96,-12.96,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy,0.0028079999999999,0.0028079999999999,0.0,0.28,0.28,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,accuracy_any_missing,0.0016683185339552,0.0016683185339552,0.0,0.17,0.17,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,adjusted_rand_index,0.0069860534786686,0.0069860534786686,0.0,0.007,0.007,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,brier_score,-0.0019622083425068,-0.0019622083425068,0.0,-0.002,-0.002,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,expected_calibration_error,-0.0040793117558855,-0.0040793117558855,0.0,-0.0041,-0.0041,False
outputs_transportability/exact_no_shift_control/paired_contrasts.csv,shift=Exact no shift,difference_definition=modular causal minus comparator | comparator=Target-calibrated associative latent model,false_atrial_renal_competing,-0.0052256097866704,-0.0052256097866704,0.0,-0.52,-0.52,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,accuracy,0.81598,0.81598,0.0,81.6,81.6,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,accuracy_any_missing,0.7689910140992513,0.7689910140992513,0.0,76.9,76.9,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,accuracy_complete_case,0.8246600665012817,0.8246600665012817,0.0,82.5,82.5,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,accuracy_electrical_missing,0.770667646436234,0.770667646436234,0.0,77.1,77.1,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,adjusted_rand_index,0.3993922771070924,0.3993922771070924,0.0,0.399,0.399,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,all_biomarkers_missing_rate,0.000204,0.000204,0.0,0.0,0.0,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,biomarker_missing_fraction,0.0548186666666666,0.0548186666666666,0.0,5.5,5.5,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,brier_score,0.1283346287505485,0.1283346287505485,0.0,0.1283,0.1283,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,expected_calibration_error,0.0355064397724224,0.0355064397724224,0.0,0.0355,0.0355,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,false_atrial_renal_competing,0.1839500438705626,0.1839500438705626,0.0,18.4,18.4,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,mean_posterior_entropy,0.3929297298101467,0.3929297298101467,0.0,,,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Frozen causal latent SCM,predicted_atrial_prevalence,0.502654,0.502654,0.0,50.3,50.3,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Modular causal latent SCM,accuracy,0.8152280000000001,0.8152280000000001,0.0,81.5,81.5,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Modular causal latent SCM,accuracy_any_missing,0.768885132803477,0.768885132803477,0.0,76.9,76.9,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Modular causal latent SCM,accuracy_complete_case,0.8237838690003627,0.8237838690003627,0.0,82.4,82.4,False
outputs_transportability/exact_no_shift_control/summary.csv,shift=Exact no shift,method=Modular causal latent SCM,accuracy_electrical_missing,0.7703228428302996,0.7703228428302996,0.0,77.0,77.0,False
