renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
2.25,Associative latent class model,expected_calibration_error,10,0.4940280742685238,0.022602097768090617,0.007147410884497454,0.47785950754029655,0.5101966409967511,0.456366068479282,0.5180755056486518
2.25,Associative latent class model,mean_posterior_entropy,10,0.04253556441456635,0.018037331629322393,0.0057039050860454715,0.029632434667928663,0.05543869416120404,0.024323362603548986,0.07694397826599925
2.25,Associative latent class model,predicted_atrial_prevalence,10,0.4585,0.21235308646999537,0.06715194214118704,0.3065917530857497,0.6104082469142503,0.281675,0.7213999999999999
2.25,Renal-adjusted associative latent class model,accuracy,10,0.8163999999999998,0.013574485871172643,0.004292629341868055,0.8066893977868153,0.8261106022131843,0.7947000000000001,0.83465
2.25,Renal-adjusted associative latent class model,adjusted_rand_index,10,0.40049646154856794,0.03426197819562993,0.010834588824121662,0.37598691883350216,0.4250060042636337,0.34683401099660677,0.4474361839302024
2.25,Renal-adjusted associative latent class model,false_atrial_renal_competing,10,0.18085325090376164,0.09759025694336919,0.030860748938210843,0.11104138664214595,0.2506651151653773,0.04685995721162418,0.32471513439813016
2.25,Renal-adjusted associative latent class model,brier_score,10,0.13163787629430365,0.008939460730521197,0.0028269056962079682,0.12524297132491374,0.13803278126369356,0.12008586829932769,0.1483910268538503
2.25,Renal-adjusted associative latent class model,expected_calibration_error,10,0.0379760788464089,0.012304246286741474,0.0038909443157772294,0.029174151292206997,0.0467780064006108,0.021795262473702302,0.054229333451267236
2.25,Renal-adjusted associative latent class model,mean_posterior_entropy,10,0.3755477905242358,0.019122409465668296,0.00604703682618752,0.3618684428538332,0.38922713819463844,0.35196584881945325,0.40687563825764295
2.25,Renal-adjusted associative latent class model,predicted_atrial_prevalence,10,0.49269999999999997,0.04692085534883895,0.01483767726656254,0.4591348420913281,0.5262651579086719,0.41467499999999996,0.552575
2.25,Biologically constrained latent SCM,accuracy,10,0.8197000000000001,0.011528226229563647,0.0036455452267116265,0.8114532037528858,0.8279467962471144,0.8082250000000001,0.837325
2.25,Biologically constrained latent SCM,adjusted_rand_index,10,0.4087164005595505,0.029810997403633587,0.009427065111684804,0.38739089769246077,0.4300419034266402,0.37938610533604333,0.454615887127032
2.25,Biologically constrained latent SCM,false_atrial_renal_competing,10,0.15235303302782263,0.03705340482843799,0.011717315432214461,0.1258466239934178,0.17885944206222745,0.10861444893135033,0.2123043846045397
2.25,Biologically constrained latent SCM,brier_score,10,0.1284224324964964,0.007063881500890997,0.002233795466434428,0.12336923608175075,0.13347562891124207,0.1178620530497329,0.13745506536699198
