shift_index,shift,comparator,metric,difference_definition,repeat_count,mean_difference,ci95_low,ci95_high
5,Combined strong,Pooled associative latent class model,accuracy_any_missing,modular causal minus comparator,500,0.04016101122138931,0.0386964284107316,0.04162559403204703
5,Combined strong,Target-calibrated associative latent model,accuracy,modular causal minus comparator,500,0.004654000000000004,0.0038244627295420035,0.005483537270458003
5,Combined strong,Target-calibrated associative latent model,adjusted_rand_index,modular causal minus comparator,500,0.010039207037428948,0.00826059013048349,0.011817823944374407
5,Combined strong,Target-calibrated associative latent model,false_atrial_renal_competing,modular causal minus comparator,500,-0.008469313322186141,-0.013266607683409839,-0.003672018960962445
5,Combined strong,Target-calibrated associative latent model,brier_score,modular causal minus comparator,500,-0.003082719877591671,-0.0034977979088183734,-0.0026676418463649687
5,Combined strong,Target-calibrated associative latent model,expected_calibration_error,modular causal minus comparator,500,-0.007721947027942475,-0.009455406788648939,-0.005988487267236012
5,Combined strong,Target-calibrated associative latent model,accuracy_any_missing,modular causal minus comparator,500,0.003453633641117759,0.0026329183840550704,0.004274348898180447
5,Combined strong,Frozen causal latent SCM,accuracy,modular causal minus comparator,500,0.01421000000000001,0.013263702290508366,0.015156297709491656
5,Combined strong,Frozen causal latent SCM,adjusted_rand_index,modular causal minus comparator,500,0.03042709822919295,0.02840554353869274,0.032448652919693156
5,Combined strong,Frozen causal latent SCM,false_atrial_renal_competing,modular causal minus comparator,500,-0.14083465520117605,-0.14519352331628424,-0.13647578708606786
5,Combined strong,Frozen causal latent SCM,brier_score,modular causal minus comparator,500,-0.009302155443674678,-0.009807328859946948,-0.008796982027402409
5,Combined strong,Frozen causal latent SCM,expected_calibration_error,modular causal minus comparator,500,-0.024609604174934758,-0.02690076281318525,-0.022318445536684266
5,Combined strong,Frozen causal latent SCM,accuracy_any_missing,modular causal minus comparator,500,0.012454746879585378,0.0113657821487898,0.013543711610380956
