renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
0.3,Two-path latent SCM (counterfactual query),brier_score,500,0.14687209373484916,0.00922188300751151,0.0004124151457069188,0.14606180957679032,0.147682377892908,0.12713150843865598,0.16424006298053329
0.3,Two-path latent SCM (counterfactual query),expected_calibration_error,500,0.12072429824829302,0.010784815834839076,0.0004823116266303264,0.11977668641983735,0.12167191007674868,0.09871594749521757,0.1406541590810124
0.3,Two-path latent SCM (counterfactual query),mean_posterior_entropy,500,0.1294506213138422,0.011074009501066259,0.0004952447605572537,0.1284775993770427,0.13042364325064168,0.1058232057518028,0.15002680433223642
0.3,Two-path latent SCM (counterfactual query),predicted_atrial_prevalence,500,0.49847093596059106,0.030303622251546477,0.0013552191863786631,0.4958082969938825,0.5011335749272996,0.4403940886699507,0.5641133004926108
0.3,Data-generating oracle (reference),accuracy,500,0.8269379310344828,0.010760479603675599,0.0004812232772863727,0.8259924575179708,0.8278834045509947,0.8068965517241379,0.8487931034482759
0.3,Data-generating oracle (reference),adjusted_rand_index,500,0.4274512933076495,0.028239137189969954,0.001262892607654304,0.42497005108373004,0.429932535531569,0.3761273568955271,0.48612138691449397
0.3,Data-generating oracle (reference),false_atrial_renal_competing,500,0.1680986569068334,0.03732400164317233,0.0016691800973289434,0.16481916971075958,0.17137814410290722,0.09615384615384616,0.24544699235626452
0.3,Data-generating oracle (reference),brier_score,500,0.12195767998866923,0.00593728344860946,0.00026552338785550264,0.1214359983845549,0.12247936159278355,0.10884154766322522,0.13336016937104186
0.3,Data-generating oracle (reference),expected_calibration_error,500,0.02744454153323632,0.0063800344371737205,0.000285323814006201,0.026883957449909637,0.028005125616563,0.016026255342969583,0.04206976868951185
0.3,Data-generating oracle (reference),mean_posterior_entropy,500,0.382500433996371,0.007249583205165468,0.00032421121710581583,0.38186344668923533,0.3831374213035067,0.3685599871217632,0.39568233154679755
0.3,Data-generating oracle (reference),predicted_atrial_prevalence,500,0.49913300492610835,0.015791521324207445,0.0007062183029813068,0.49774547706978756,0.5005205327824291,0.4669950738916256,0.5300492610837438
0.59,Associative latent class model,accuracy,500,0.8071566502463053,0.01603680061389445,0.0007171875262855669,0.8057475708345624,0.8085657296580483,0.7738177339901477,0.8365024630541871
0.59,Associative latent class model,adjusted_rand_index,500,0.377794464646614,0.03929899675055352,0.0017575045636356202,0.3743414437756441,0.38124748551758386,0.29925230373491707,0.4523999772884481
0.59,Associative latent class model,false_atrial_renal_competing,500,0.39197660064923184,0.11615694155767868,0.005194696347628797,0.38177042805778927,0.4021827732406744,0.1961427392739274,0.6318844171292624
0.59,Associative latent class model,brier_score,500,0.13528621160096702,0.010145257723862515,0.00045370971839622744,0.13439479478225722,0.13617762841967682,0.11775817280515098,0.15600308086138287
0.59,Associative latent class model,expected_calibration_error,500,0.051239896475192885,0.02055283787813389,0.0009191508525207983,0.049434013780493904,0.053045779169891866,0.021783142733090035,0.09796640317023597
0.59,Associative latent class model,mean_posterior_entropy,500,0.3706236058209652,0.02008397402649802,0.0008981826236317946,0.3688589200218414,0.372388291620089,0.3313144579826495,0.41024245607456084
0.59,Associative latent class model,predicted_atrial_prevalence,500,0.502023645320197,0.05176794697265573,0.002315132969729253,0.4974750355305254,0.5065722551098687,0.4098522167487685,0.6039901477832511
0.59,Renal-adjusted associative latent class model,accuracy,500,0.816776354679803,0.0149322245114304,0.0006677893812569392,0.8154643292554581,0.818088380104148,0.7852216748768472,0.8443349753694581
0.59,Renal-adjusted associative latent class model,adjusted_rand_index,500,0.4016887370326844,0.03753208386326629,0.001678485817109727,0.3983909666154529,0.4049865074499158,0.32474183339773555,0.47374857173596624
0.59,Renal-adjusted associative latent class model,false_atrial_renal_competing,500,0.2016241637098296,0.12846596523606454,0.0057451726212593025,0.19033645420454381,0.2129118732151154,0.025126262626262632,0.519528432732316
0.59,Renal-adjusted associative latent class model,brier_score,500,0.1288571859331832,0.009445589611405281,0.0004224196091733606,0.12802724571171079,0.12968712615465564,0.11367246898769966,0.1514214008967793
0.59,Renal-adjusted associative latent class model,expected_calibration_error,500,0.04590163014703695,0.02026737114357346,0.0009063843920449581,0.04412083009245374,0.04768243020162016,0.01959038176005601,0.09614671385310108
