heart_failure_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
0.32,Associative latent class model,renal_competing_subgroup_size,500,101.174,9.44956679563939,0.42259747425949074,100.34371032176523,102.00428967823478,84.0,120.52499999999998
0.32,Associative latent class model,accuracy__uncomplicated,500,0.8160369818807189,0.018486910109390516,0.0008267597539705053,0.8144126226928073,0.8176613410686305,0.7749988127398494,0.8517095592830537
0.32,Associative latent class model,false_atrial__uncomplicated,500,0.14217785140097552,0.04513974584708028,0.002018710804022707,0.13821163095240777,0.14614407184954328,0.06588981958762886,0.23897297297297293
0.32,Associative latent class model,mean_posterior_entropy__uncomplicated,500,0.3750668142278888,0.020998674945973794,0.0009390892923323825,0.37322175789448153,0.37691187056129605,0.334119262239236,0.415382107158031
0.32,Associative latent class model,subgroup_size__uncomplicated,500,755.998,13.40333147352472,0.5994152059952739,754.8203113273762,757.1756886726239,729.475,782.0
0.32,Associative latent class model,competing_subgroup_size__uncomplicated,500,378.252,16.3532061291174,0.7313376110954541,376.81511950074605,379.68888049925397,348.475,411.0
0.32,Associative latent class model,accuracy__renal_only,500,0.774967350638954,0.04519886069669326,0.0020213545004669924,0.7709959360422812,0.7789387652356267,0.6728648531951641,0.8521296296296296
0.32,Associative latent class model,false_atrial__renal_only,500,0.38180243884503434,0.11062436451605652,0.00494727198051236,0.37208238817971195,0.39152248951035673,0.192408466819222,0.6207142857142857
0.32,Associative latent class model,mean_posterior_entropy__renal_only,500,0.3548503911977406,0.029507515741475428,0.0013196162209016832,0.35225770242371096,0.3574430799717702,0.2961657324139076,0.40784169375912865
0.32,Associative latent class model,subgroup_size__renal_only,500,187.796,12.427681946248633,0.5557828326911766,186.70403713360525,188.88796286639473,166.0,214.0
0.32,Associative latent class model,competing_subgroup_size__renal_only,500,94.158,9.193371097931845,0.4111400543471496,93.35022105141189,94.96577894858811,77.0,113.0
0.32,Associative latent class model,accuracy__heart_failure_only,500,0.815465077546538,0.05655341535122249,0.0025291456217022726,0.8104959908094918,0.8204341642835842,0.7033998842592593,0.9186569222283508
0.32,Associative latent class model,false_atrial__heart_failure_only,500,0.20034679345207895,0.09576894112848346,0.004282917249929288,0.19193202005197482,0.20876156685218308,0.03919230769230769,0.4
0.32,Associative latent class model,mean_posterior_entropy__heart_failure_only,500,0.3756956821133165,0.03398513422440415,0.0015198614070044453,0.372709565736747,0.378681798489886,0.30765349399460484,0.44378827347223504
0.32,Associative latent class model,subgroup_size__heart_failure_only,500,57.264,7.31747188512393,0.3272472911716128,56.621047628914035,57.90695237108597,44.0,72.52499999999998
0.32,Associative latent class model,competing_subgroup_size__heart_failure_only,500,28.612,5.346271714240212,0.23909253958450885,28.14224786031243,29.081752139687566,20.0,40.0
0.32,Associative latent class model,accuracy__redundant,500,0.7300272258454517,0.13285349184963358,0.005941388776479898,0.7183540046930174,0.741700446997886,0.4798076923076924,1.0
0.32,Associative latent class model,false_atrial__redundant,499,0.4811955818033763,0.2287753050352534,0.01024138918765088,0.4610739252266592,0.5013172383800935,0.0,0.9590909090909101
0.32,Associative latent class model,mean_posterior_entropy__redundant,500,0.3414309474674048,0.07187011839174823,0.0032141294054981377,0.3351160529579849,0.34774584197682473,0.19792319665869113,0.46432956867431363
0.32,Associative latent class model,subgroup_size__redundant,500,13.942,3.702168026466706,0.1655659874261159,13.616707638356017,14.267292361643984,7.0,22.0
0.32,Associative latent class model,competing_subgroup_size__redundant,500,7.016,2.5457229642719654,0.11384819199988766,6.792319111067014,7.239680888932986,3.0,12.0
0.32,Renal-adjusted associative latent class model,accuracy,500,0.8170600985221674,0.015268217553878978,0.000682815446914579,0.815718550944994,0.8184016460993409,0.7866748768472906,0.8458374384236452
0.32,Renal-adjusted associative latent class model,adjusted_rand_index,500,0.40244906881825704,0.03838632094513302,0.0017166884607888282,0.39907624054417584,0.40582189709233824,0.328071360301108,0.4779000161049643
0.32,Renal-adjusted associative latent class model,false_atrial_renal_competing,500,0.19985382228438558,0.12104244503874471,0.005413182705388307,0.18921838312432307,0.2104892614444481,0.028154761904761905,0.5242273526418058
0.32,Renal-adjusted associative latent class model,brier_score,500,0.12853991070603646,0.009502878343839595,0.00042498163917471907,0.12770493678891978,0.12937488462315314,0.11187482856954241,0.14882881153627625
0.32,Renal-adjusted associative latent class model,expected_calibration_error,500,0.04573738096972956,0.021529314492456143,0.0009628202142820663,0.04384569979649255,0.047629062142966576,0.01968273687191445,0.10317353978643495
0.32,Renal-adjusted associative latent class model,mean_posterior_entropy,500,0.37038855489581296,0.019395017794965965,0.0008673715642872395,0.3686844044905509,0.372092705301075,0.33341916543169364,0.4074579821243869
0.32,Renal-adjusted associative latent class model,predicted_atrial_prevalence,500,0.5011527093596059,0.04854563127349729,0.0021710266307635923,0.49688722952952774,0.5054181891896841,0.39948275862068966,0.5956403940886699
0.32,Renal-adjusted associative latent class model,renal_competing_subgroup_size,500,101.174,9.44956679563939,0.42259747425949074,100.34371032176523,102.00428967823478,84.0,120.52499999999998
0.32,Renal-adjusted associative latent class model,accuracy__uncomplicated,500,0.8205585178049585,0.016109177030756087,0.0007204242980469766,0.819143079012604,0.821973956597313,0.7889598313910241,0.8485512318029116
0.32,Renal-adjusted associative latent class model,false_atrial__uncomplicated,500,0.17664744815508845,0.05359744220583827,0.0023969504838474128,0.17193808909073133,0.18135680721944558,0.08309626636946225,0.28279224376731293
0.32,Renal-adjusted associative latent class model,mean_posterior_entropy__uncomplicated,500,0.3719882052600344,0.020003542906392623,0.0008945856345905523,0.370230586570999,0.3737458239490698,0.3323872069912432,0.41044509186689637
0.32,Renal-adjusted associative latent class model,subgroup_size__uncomplicated,500,755.998,13.40333147352472,0.5994152059952739,754.8203113273762,757.1756886726239,729.475,782.0
0.32,Renal-adjusted associative latent class model,competing_subgroup_size__uncomplicated,500,378.252,16.3532061291174,0.7313376110954541,376.81511950074605,379.68888049925397,348.475,411.0
0.32,Renal-adjusted associative latent class model,accuracy__renal_only,500,0.8057678933301365,0.041516907856853434,0.0018566925636703876,0.8021199948802651,0.809415791780008,0.6911335388765777,0.869547619047619
0.32,Renal-adjusted associative latent class model,false_atrial__renal_only,500,0.19549076195586454,0.12023890422303896,0.005377247267656033,0.18492592620649262,0.20605559770523646,0.023255813953488372,0.5133828250401281
0.32,Renal-adjusted associative latent class model,mean_posterior_entropy__renal_only,500,0.36438299638986105,0.02892619535807413,0.0012936187830218525,0.36184138554612433,0.36692460723359777,0.29892611232684313,0.4142733511233569
0.32,Renal-adjusted associative latent class model,subgroup_size__renal_only,500,187.796,12.427681946248633,0.5557828326911766,186.70403713360525,188.88796286639473,166.0,214.0
0.32,Renal-adjusted associative latent class model,competing_subgroup_size__renal_only,500,94.158,9.193371097931845,0.4111400543471496,93.35022105141189,94.96577894858811,77.0,113.0
0.32,Renal-adjusted associative latent class model,accuracy__heart_failure_only,500,0.8135817598767555,0.05582204008906786,0.002496437525637483,0.808676935697371,0.81848658405614,0.7067420814479638,0.9158244680851063
0.32,Renal-adjusted associative latent class model,false_atrial__heart_failure_only,500,0.23389115852849515,0.10283916389996187,0.004599107224591142,0.22485515739203724,0.24292715966495307,0.06896551724137931,0.45161290322580644
0.32,Renal-adjusted associative latent class model,mean_posterior_entropy__heart_failure_only,500,0.36957140633604096,0.034631586709659816,0.0015487716410295524,0.36652848917298203,0.3726143234990999,0.3000771078422111,0.4359732190262644
0.32,Renal-adjusted associative latent class model,subgroup_size__heart_failure_only,500,57.264,7.31747188512393,0.3272472911716128,56.621047628914035,57.90695237108597,44.0,72.52499999999998
0.32,Renal-adjusted associative latent class model,competing_subgroup_size__heart_failure_only,500,28.612,5.346271714240212,0.23909253958450885,28.14224786031243,29.081752139687566,20.0,40.0
0.32,Renal-adjusted associative latent class model,accuracy__redundant,500,0.7955207033739656,0.11485281697237901,0.005136374123151621,0.7854291181711012,0.8056122885768301,0.5417832167832167,1.0
0.32,Renal-adjusted associative latent class model,false_atrial__redundant,499,0.25635669850546977,0.20278578229070562,0.009077938363326975,0.23852091911806722,0.2741924778928723,0.0,0.7142857142857143
0.32,Renal-adjusted associative latent class model,mean_posterior_entropy__redundant,500,0.3675895924068086,0.06637271802900369,0.002968278187285562,0.36175772901162107,0.37342145580199615,0.24033400130623148,0.5011316624440223
0.32,Renal-adjusted associative latent class model,subgroup_size__redundant,500,13.942,3.702168026466706,0.1655659874261159,13.616707638356017,14.267292361643984,7.0,22.0
0.32,Renal-adjusted associative latent class model,competing_subgroup_size__redundant,500,7.016,2.5457229642719654,0.11384819199988766,6.792319111067014,7.239680888932986,3.0,12.0
0.32,Two-nuisance adjusted associative latent model,accuracy,500,0.8172334975369459,0.014963414938005296,0.0006691842595383128,0.8159187315542447,0.818548263519647,0.787192118226601,0.8448522167487684
0.32,Two-nuisance adjusted associative latent model,adjusted_rand_index,500,0.40285272005390677,0.037677350570819966,0.0016849823417688788,0.39954218572373823,0.4061632543840753,0.3290713440712494,0.4751686915835729
0.32,Two-nuisance adjusted associative latent model,false_atrial_renal_competing,500,0.1998245288522362,0.11945870270550843,0.005342355595069097,0.18932824579749655,0.21032081190697585,0.027010233918128655,0.5104603424178887
0.32,Two-nuisance adjusted associative latent model,brier_score,500,0.12846622730077664,0.00958099320179001,0.0004284750418233164,0.1276243897928017,0.1293080648087516,0.11101349643457567,0.1499216025288983
0.32,Two-nuisance adjusted associative latent model,expected_calibration_error,500,0.04554013360162709,0.021604657750883875,0.0009661896672318812,0.04364183236514802,0.04743843483810616,0.019988726880841353,0.1007193246753165
0.32,Two-nuisance adjusted associative latent model,mean_posterior_entropy,500,0.36906966353148224,0.019345984359818907,0.0008651787224040565,0.36736982146711783,0.37076950559584665,0.33316320582859826,0.40593179023233317
0.32,Two-nuisance adjusted associative latent model,predicted_atrial_prevalence,500,0.5015901477832513,0.04800860964434855,0.002147010293400307,0.49737185355705466,0.505808442009448,0.40233990147783255,0.5941871921182266
0.32,Two-nuisance adjusted associative latent model,renal_competing_subgroup_size,500,101.174,9.44956679563939,0.42259747425949074,100.34371032176523,102.00428967823478,84.0,120.52499999999998
0.32,Two-nuisance adjusted associative latent model,accuracy__uncomplicated,500,0.8204217437561084,0.015787731807381314,0.0007060488306368046,0.8190345488670838,0.821808938645133,0.7890356671070013,0.8490654681139755
0.32,Two-nuisance adjusted associative latent model,false_atrial__uncomplicated,500,0.1805621813450694,0.05399750189266889,0.0024148416969436235,0.17581767088850175,0.18530669180163706,0.08331255602868669,0.29011342567346493
0.32,Two-nuisance adjusted associative latent model,mean_posterior_entropy__uncomplicated,500,0.3706194006338487,0.01992098950393036,0.0008908937341969619,0.36886903553002515,0.3723697657376722,0.3332100188456319,0.4089249367633488
0.32,Two-nuisance adjusted associative latent model,subgroup_size__uncomplicated,500,755.998,13.40333147352472,0.5994152059952739,754.8203113273762,757.1756886726239,729.475,782.0
0.32,Two-nuisance adjusted associative latent model,competing_subgroup_size__uncomplicated,500,378.252,16.3532061291174,0.7313376110954541,376.81511950074605,379.68888049925397,348.475,411.0
0.32,Two-nuisance adjusted associative latent model,accuracy__renal_only,500,0.8065727500164194,0.04127702676917768,0.0018459647552991963,0.8029459288069557,0.810199571225883,0.6923095083034843,0.8690217391304348
0.32,Two-nuisance adjusted associative latent model,false_atrial__renal_only,500,0.19925618289084127,0.12014312595589162,0.005372963933333861,0.18869976273430353,0.209812603047379,0.027761578044596915,0.5181045145330857
0.32,Two-nuisance adjusted associative latent model,mean_posterior_entropy__renal_only,500,0.3632648537174663,0.02882727811476202,0.001289195069417997,0.3607319342738644,0.3657977731610682,0.29760137141773274,0.41280203131176335
0.32,Two-nuisance adjusted associative latent model,subgroup_size__renal_only,500,187.796,12.427681946248633,0.5557828326911766,186.70403713360525,188.88796286639473,166.0,214.0
0.32,Two-nuisance adjusted associative latent model,competing_subgroup_size__renal_only,500,94.158,9.193371097931845,0.4111400543471496,93.35022105141189,94.96577894858811,77.0,113.0
0.32,Two-nuisance adjusted associative latent model,accuracy__heart_failure_only,500,0.8155145684676177,0.05594481159858241,0.002501928034456979,0.810598956924184,0.8204301800110514,0.7007089552238805,0.9067271407837445
0.32,Two-nuisance adjusted associative latent model,false_atrial__heart_failure_only,500,0.18640616911507857,0.10677163232251402,0.004774972558835102,0.17702464018757566,0.19578769804258148,0.034482758620689655,0.4464559386973179
0.32,Two-nuisance adjusted associative latent model,mean_posterior_entropy__heart_failure_only,500,0.3685304570025618,0.034716749960991757,0.0015525802574128148,0.3654800569389557,0.37158085706616795,0.3007137154294149,0.43678144933319035
0.32,Two-nuisance adjusted associative latent model,subgroup_size__heart_failure_only,500,57.264,7.31747188512393,0.3272472911716128,56.621047628914035,57.90695237108597,44.0,72.52499999999998
0.32,Two-nuisance adjusted associative latent model,competing_subgroup_size__heart_failure_only,500,28.612,5.346271714240212,0.23909253958450885,28.14224786031243,29.081752139687566,20.0,40.0
0.32,Two-nuisance adjusted associative latent model,accuracy__redundant,500,0.7972522866968661,0.11238375820179752,0.005025954458122376,0.7873776462552275,0.8071269271385046,0.5535511363636364,1.0
0.32,Two-nuisance adjusted associative latent model,false_atrial__redundant,499,0.2069405070196126,0.1944857010995694,0.008706375699452795,0.18983475128253882,0.2240462627566864,0.0,0.6666666666666666
0.32,Two-nuisance adjusted associative latent model,mean_posterior_entropy__redundant,500,0.36555193344543113,0.06392383192870134,0.0028587606714969536,0.3599352423323414,0.37116862455852084,0.24191072042212555,0.4921701189472735
0.32,Two-nuisance adjusted associative latent model,subgroup_size__redundant,500,13.942,3.702168026466706,0.1655659874261159,13.616707638356017,14.267292361643984,7.0,22.0
0.32,Two-nuisance adjusted associative latent model,competing_subgroup_size__redundant,500,7.016,2.5457229642719654,0.11384819199988766,6.792319111067014,7.239680888932986,3.0,12.0
0.32,Two-path biologically constrained latent SCM,accuracy,500,0.8200216748768472,0.0134122278350539,0.0005998130633779071,0.8188432045221302,0.8212001452315641,0.7931034482758621,0.8453201970443349
0.32,Two-path biologically constrained latent SCM,adjusted_rand_index,500,0.4097912817721903,0.03429207682155193,0.0015335882972527008,0.4067781957709032,0.41280436777347745,0.3429875432496894,0.4764615184529512
0.32,Two-path biologically constrained latent SCM,false_atrial_renal_competing,500,0.16603571742890683,0.06706147024847209,0.002999080122933266,0.16014333656545293,0.17192809829236072,0.05766990291262136,0.31940809298321127
0.32,Two-path biologically constrained latent SCM,brier_score,500,0.1263624872269766,0.008137195519939041,0.0003639064465758088,0.1256475095358192,0.127077464918134,0.11046277180912764,0.14476541007718657
0.32,Two-path biologically constrained latent SCM,expected_calibration_error,500,0.04435854499932008,0.021554488138280165,0.0009639460139481467,0.04246465193439075,0.046252438064249404,0.01875706855409887,0.09715872008710495
0.32,Two-path biologically constrained latent SCM,mean_posterior_entropy,500,0.3720819598973039,0.01921699916438535,0.0008594103291024459,0.37039345116479794,0.3737704686298099,0.3367997449155532,0.4090205975175832
0.32,Two-path biologically constrained latent SCM,predicted_atrial_prevalence,500,0.49985418719211827,0.04887093987753278,0.002185574873809371,0.49556012400134086,0.5041482503828957,0.4004679802955665,0.5926354679802955
0.32,Two-path biologically constrained latent SCM,renal_competing_subgroup_size,500,101.174,9.44956679563939,0.42259747425949074,100.34371032176523,102.00428967823478,84.0,120.52499999999998
0.32,Two-path biologically constrained latent SCM,accuracy__uncomplicated,500,0.8211801723986173,0.015179775586381661,0.0006788602018868225,0.8198463958075984,0.8225139489896361,0.7915030995708286,0.8497636556563662
0.32,Two-path biologically constrained latent SCM,false_atrial__uncomplicated,500,0.1833239923865292,0.051443000957485975,0.002300600942150508,0.17880393409855216,0.1878440506745062,0.09230051140514653,0.2889800347222222
0.32,Two-path biologically constrained latent SCM,mean_posterior_entropy__uncomplicated,500,0.3724873934180686,0.01983701047498813,0.000887138077848977,0.3707444071626544,0.37423037967348277,0.33521257009669214,0.41092868554813955
0.32,Two-path biologically constrained latent SCM,subgroup_size__uncomplicated,500,755.998,13.40333147352472,0.5994152059952739,754.8203113273762,757.1756886726239,729.475,782.0
0.32,Two-path biologically constrained latent SCM,competing_subgroup_size__uncomplicated,500,378.252,16.3532061291174,0.7313376110954541,376.81511950074605,379.68888049925397,348.475,411.0
0.32,Two-path biologically constrained latent SCM,accuracy__renal_only,500,0.8169279409226033,0.03042051900219153,0.0013604469679944866,0.8142550307797045,0.8196008510655022,0.7538438264621538,0.8713159031979256
0.32,Two-path biologically constrained latent SCM,false_atrial__renal_only,500,0.16588782549712158,0.06830151453461018,0.0030545365893115653,0.15988648768425393,0.17188916330998924,0.05390909090909091,0.33004343158305677
0.32,Two-path biologically constrained latent SCM,mean_posterior_entropy__renal_only,500,0.37057901537312543,0.024793903349770448,0.0011088170663529292,0.3684004898936331,0.37275754085261775,0.3205629717555066,0.4164018355672501
0.32,Two-path biologically constrained latent SCM,subgroup_size__renal_only,500,187.796,12.427681946248633,0.5557828326911766,186.70403713360525,188.88796286639473,166.0,214.0
0.32,Two-path biologically constrained latent SCM,competing_subgroup_size__renal_only,500,94.158,9.193371097931845,0.4111400543471496,93.35022105141189,94.96577894858811,77.0,113.0
0.32,Two-path biologically constrained latent SCM,accuracy__heart_failure_only,500,0.8160085961726684,0.054885053050259466,0.0024545341913812468,0.8111861007056775,0.8208310916396593,0.6982554657082959,0.9117251461988304
0.32,Two-path biologically constrained latent SCM,false_atrial__heart_failure_only,500,0.1893530203776508,0.09928350014139185,0.004440093107205243,0.18062943895120293,0.1980766018040987,0.03634259259259259,0.41807795698924727
0.32,Two-path biologically constrained latent SCM,mean_posterior_entropy__heart_failure_only,500,0.3708990930367964,0.03451981718485944,0.0015437731559242226,0.36786599654433433,0.3739321895292585,0.3001443373080207,0.43758706728052343
0.32,Two-path biologically constrained latent SCM,subgroup_size__heart_failure_only,500,57.264,7.31747188512393,0.3272472911716128,56.621047628914035,57.90695237108597,44.0,72.52499999999998
0.32,Two-path biologically constrained latent SCM,competing_subgroup_size__heart_failure_only,500,28.612,5.346271714240212,0.23909253958450885,28.14224786031243,29.081752139687566,20.0,40.0
0.32,Two-path biologically constrained latent SCM,accuracy__redundant,500,0.8165664890064245,0.10723828280728519,0.004795841802948733,0.8071439576616438,0.8259890203512051,0.5833333333333334,1.0
0.32,Two-path biologically constrained latent SCM,false_atrial__redundant,499,0.16371229600714887,0.156339149696172,0.006998701529687307,0.1499616742816196,0.17746291773267814,0.0,0.5
0.32,Two-path biologically constrained latent SCM,mean_posterior_entropy__redundant,500,0.37443636205965003,0.061628027902688565,0.0027560891941933083,0.36902139261563494,0.3798513315036651,0.2571420162783383,0.4899683808146865
0.32,Two-path biologically constrained latent SCM,subgroup_size__redundant,500,13.942,3.702168026466706,0.1655659874261159,13.616707638356017,14.267292361643984,7.0,22.0
0.32,Two-path biologically constrained latent SCM,competing_subgroup_size__redundant,500,7.016,2.5457229642719654,0.11384819199988766,6.792319111067014,7.239680888932986,3.0,12.0
0.32,Two-path latent SCM (counterfactual query),accuracy,500,0.8235428571428572,0.012217732103561104,0.0005463935902888826,0.8224693415969694,0.8246163726887451,0.8004679802955665,0.8463054187192118
0.32,Two-path latent SCM (counterfactual query),adjusted_rand_index,500,0.41874255256760806,0.03156591782224287,0.0014116707604541435,0.4159690015341459,0.4215161036010702,0.36046717348386004,0.47919691307981344
0.32,Two-path latent SCM (counterfactual query),false_atrial_renal_competing,500,0.1692975959892088,0.04797563552565045,0.002145535645982165,0.16508219904613594,0.17351299293228165,0.08231589147286822,0.2708333333333333
0.32,Two-path latent SCM (counterfactual query),brier_score,500,0.14637098894963577,0.010313593255246835,0.00046123791222030524,0.14546478126725873,0.1472771966320128,0.12636529296695273,0.16688375874120828
0.32,Two-path latent SCM (counterfactual query),expected_calibration_error,500,0.12060322353324693,0.011521355997586738,0.000515250704071577,0.1195908953312304,0.12161555173526345,0.0981678729278104,0.1436269670164374
0.32,Two-path latent SCM (counterfactual query),mean_posterior_entropy,500,0.12809867172543357,0.010633963892311828,0.00047556532266975003,0.1271643145586498,0.12903302889221735,0.10809165970074179,0.14845394575766938
0.32,Two-path latent SCM (counterfactual query),predicted_atrial_prevalence,500,0.49960394088669957,0.030875794985960412,0.0013808075289590928,0.4968910277512566,0.5023168540221425,0.4403940886699507,0.5581527093596059
0.32,Two-path latent SCM (counterfactual query),renal_competing_subgroup_size,500,101.174,9.44956679563939,0.42259747425949074,100.34371032176523,102.00428967823478,84.0,120.52499999999998
0.32,Two-path latent SCM (counterfactual query),accuracy__uncomplicated,500,0.8241457142301831,0.014252630693102153,0.0006373970217595271,0.8228934015678042,0.825398026892562,0.7972771558361142,0.8520561488133777
0.32,Two-path latent SCM (counterfactual query),false_atrial__uncomplicated,500,0.17780626518400744,0.033790617923086866,0.0015111623735548998,0.17483724005412946,0.18077529031388542,0.11505564304461942,0.24110684236144914
0.32,Two-path latent SCM (counterfactual query),mean_posterior_entropy__uncomplicated,500,0.12845469153896075,0.011282904412623284,0.00050458682500516,0.12746331497356797,0.12944606810435352,0.1070237418369379,0.15156138097047203
0.32,Two-path latent SCM (counterfactual query),subgroup_size__uncomplicated,500,755.998,13.40333147352472,0.5994152059952739,754.8203113273762,757.1756886726239,729.475,782.0
0.32,Two-path latent SCM (counterfactual query),competing_subgroup_size__uncomplicated,500,378.252,16.3532061291174,0.7313376110954541,376.81511950074605,379.68888049925397,348.475,411.0
0.32,Two-path latent SCM (counterfactual query),accuracy__renal_only,500,0.8224153653700808,0.02707684936783512,0.0012109135160600307,0.8200362479951334,0.8247944827450281,0.7711771747805267,0.8744002525252524
0.32,Two-path latent SCM (counterfactual query),false_atrial__renal_only,500,0.16899893080055506,0.04932908307173222,0.0022060636603225474,0.16466461268872953,0.17333324891238058,0.080625,0.28210762553023566
0.32,Two-path latent SCM (counterfactual query),mean_posterior_entropy__renal_only,500,0.12717236746618693,0.018701641969883272,0.0008363628547104414,0.12552914078400698,0.12881559414836688,0.0923252200866395,0.1661570847870334
0.32,Two-path latent SCM (counterfactual query),subgroup_size__renal_only,500,187.796,12.427681946248633,0.5557828326911766,186.70403713360525,188.88796286639473,166.0,214.0
0.32,Two-path latent SCM (counterfactual query),competing_subgroup_size__renal_only,500,94.158,9.193371097931845,0.4111400543471496,93.35022105141189,94.96577894858811,77.0,113.0
0.32,Two-path latent SCM (counterfactual query),accuracy__heart_failure_only,500,0.8198346670041058,0.0537023459714419,0.002401641922867121,0.8151160905316206,0.824553243476591,0.7070465686274511,0.9173838797814208
0.32,Two-path latent SCM (counterfactual query),false_atrial__heart_failure_only,500,0.18226934662429847,0.09023193380207771,0.004035294754454136,0.17434108441892407,0.19019760882967288,0.03771367521367522,0.397121212121212
0.32,Two-path latent SCM (counterfactual query),mean_posterior_entropy__heart_failure_only,500,0.12645930844149825,0.03082912273657032,0.0013787202825131114,0.12375049618049393,0.12916812070250258,0.0684541039466992,0.19044968546040691
0.32,Two-path latent SCM (counterfactual query),subgroup_size__heart_failure_only,500,57.264,7.31747188512393,0.3272472911716128,56.621047628914035,57.90695237108597,44.0,72.52499999999998
0.32,Two-path latent SCM (counterfactual query),competing_subgroup_size__heart_failure_only,500,28.612,5.346271714240212,0.23909253958450885,28.14224786031243,29.081752139687566,20.0,40.0
0.32,Two-path latent SCM (counterfactual query),accuracy__redundant,500,0.8217057477572755,0.10708275123301707,0.004788886219494511,0.8122968822517388,0.8311146132628121,0.5895053475935829,1.0
0.32,Two-path latent SCM (counterfactual query),false_atrial__redundant,499,0.16980586082342225,0.1562812246336362,0.00699610844775892,0.1560603338270437,0.1835513878198008,0.0,0.5
0.32,Two-path latent SCM (counterfactual query),mean_posterior_entropy__redundant,500,0.12629258035094798,0.06606720577691089,0.0029546152640127906,0.12048756090268127,0.13209759979921468,0.0035805702969835896,0.2730812187321949
0.32,Two-path latent SCM (counterfactual query),subgroup_size__redundant,500,13.942,3.702168026466706,0.1655659874261159,13.616707638356017,14.267292361643984,7.0,22.0
0.32,Two-path latent SCM (counterfactual query),competing_subgroup_size__redundant,500,7.016,2.5457229642719654,0.11384819199988766,6.792319111067014,7.239680888932986,3.0,12.0
0.65,Associative latent class model,accuracy,500,0.8059389162561577,0.01689370101977368,0.0007555092774354293,0.8044545449736165,0.8074232875386989,0.7694088669950738,0.8344827586206897
0.65,Associative latent class model,adjusted_rand_index,500,0.37491789343974913,0.04095901070587926,0.0018317426445897535,0.37131901482919816,0.3785167720503001,0.2896328862148886,0.4469705547245459
0.65,Associative latent class model,false_atrial_renal_competing,500,0.3887298224351348,0.11226001217808865,0.005020420367703208,0.3788660549835952,0.3985935898866744,0.19004515599343186,0.635902909550917
0.65,Associative latent class model,brier_score,500,0.1356880372507991,0.010778337853393624,0.0004820219224929461,0.13474099461257683,0.13663507988902135,0.11771204197801974,0.16000704235429047
0.65,Associative latent class model,expected_calibration_error,500,0.04932662591573947,0.021137636755080038,0.0009453038533611407,0.04746935965162694,0.051183892179851996,0.02227706219181513,0.1023024958908286
0.65,Associative latent class model,mean_posterior_entropy,500,0.37504249907438925,0.019848442385729994,0.0008876493284396073,0.37329850834991346,0.37678648979886503,0.3349974605237498,0.41121657047512394
0.65,Associative latent class model,predicted_atrial_prevalence,500,0.4974364532019704,0.04953421026173974,0.0022152372271403544,0.4930841115137977,0.501788794890143,0.40238916256157636,0.5966256157635467
0.65,Associative latent class model,renal_competing_subgroup_size,500,100.348,9.278743782018376,0.4149580368479316,99.53271974897832,101.16328025102167,83.0,120.0
0.65,Associative latent class model,accuracy__uncomplicated,500,0.8141178190621086,0.01885052257864935,0.0008430209979450914,0.8124615109302261,0.815774127193991,0.7716535433070866,0.845132316632945
0.65,Associative latent class model,false_atrial__uncomplicated,500,0.13488020049644137,0.04408307832435064,0.001971455195813911,0.13100682453021043,0.1387535764626723,0.061467204381806355,0.24068148771715006
0.65,Associative latent class model,mean_posterior_entropy__uncomplicated,500,0.379220404071977,0.020706179929358658,0.000926008517527755,0.3774010479212853,0.38103976022266867,0.3385979478162219,0.41799468067842105
0.65,Associative latent class model,subgroup_size__uncomplicated,500,757.248,13.49543439460168,0.6035341738443616,756.0622186701826,758.4337813298175,732.0,783.0
0.65,Associative latent class model,competing_subgroup_size__uncomplicated,500,378.864,15.080595237105557,0.6744247218265517,377.53893792701865,380.1890620729813,349.0,408.0
0.65,Associative latent class model,accuracy__renal_only,500,0.7778027099891376,0.04517527540613083,0.0020202997342076592,0.7738333677227353,0.7817720522555399,0.6854103403141362,0.854367536140792
0.65,Associative latent class model,false_atrial__renal_only,500,0.3774100462720881,0.11147566396186567,0.004985343249113103,0.36761519586639363,0.3872048966777825,0.1686746987951807,0.62164641943734
0.65,Associative latent class model,mean_posterior_entropy__renal_only,500,0.36088099053018163,0.02951299055344908,0.0013198610619364257,0.35828782070977494,0.3634741603505883,0.29869781957762087,0.4188845214779587
0.65,Associative latent class model,subgroup_size__renal_only,500,186.798,12.132253671858194,0.542570878610927,185.73199504809912,187.86400495190088,164.475,212.04999999999995
0.65,Associative latent class model,competing_subgroup_size__renal_only,500,93.474,9.05457313125132,0.40493282057442154,92.6784165860419,94.2695834139581,77.0,112.0
0.65,Associative latent class model,accuracy__heart_failure_only,500,0.8106600178370225,0.05644980258084875,0.0025245119177444175,0.8057000350743314,0.8156200005997135,0.6956340799031477,0.9122807017543859
0.65,Associative latent class model,false_atrial__heart_failure_only,500,0.25184756580119017,0.10610847473566098,0.00474531524995514,0.2425243054601013,0.261170826142279,0.07139208173690932,0.4932142857142854
0.65,Associative latent class model,mean_posterior_entropy__heart_failure_only,500,0.3796264317860523,0.0363003675088301,0.001623401787159376,0.37643688658143837,0.3828159769906663,0.3050576714696071,0.4506386486900896
