repeat,renal_effect_sd,heart_failure_effect_sd,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size,accuracy__uncomplicated,false_atrial__uncomplicated,mean_posterior_entropy__uncomplicated,subgroup_size__uncomplicated,competing_subgroup_size__uncomplicated,accuracy__renal_only,false_atrial__renal_only,mean_posterior_entropy__renal_only,subgroup_size__renal_only,competing_subgroup_size__renal_only,accuracy__heart_failure_only,false_atrial__heart_failure_only,mean_posterior_entropy__heart_failure_only,subgroup_size__heart_failure_only,competing_subgroup_size__heart_failure_only,accuracy__redundant,false_atrial__redundant,mean_posterior_entropy__redundant,subgroup_size__redundant,competing_subgroup_size__redundant
11,0.5,0.0,Renal-adjusted associative latent class model,0.817,0.4013512163547056,0.08333333333333333,0.12886919789274873,0.034458229925453526,0.3809752617212157,0.56,144,0.8267477203647416,0.2761904761904762,0.37626621474095273,658,315,0.8152173913043478,0.08633093525179857,0.383553469447861,276,139,0.7021276595744681,0.6,0.4282878071125563,47,20,0.7894736842105263,0.0,0.38956883788257984,19,5
11,0.5,0.0,Two-nuisance adjusted associative latent model,0.816,0.3988173019808987,0.08333333333333333,0.12933465949446196,0.03532256071638941,0.3809380797687782,0.557,144,0.8282674772036475,0.2761904761904762,0.3755005541330681,658,315,0.8043478260869565,0.08633093525179857,0.38222420499432735,276,139,0.723404255319149,0.55,0.44346779491953797,47,20,0.7894736842105263,0.0,0.3958867478719341,19,5
11,0.5,0.0,Two-path biologically constrained latent SCM,0.847,0.4811097287093789,0.1736111111111111,0.11796477880571264,0.030341955496085076,0.3967728846552239,0.57,144,0.8480243161094225,0.20952380952380953,0.39384215055137495,658,315,0.8586956521739131,0.17985611510791366,0.3927124266980179,276,139,0.7446808510638298,0.5,0.4762999462269436,47,20,0.8947368421052632,0.0,0.36052749216315383,19,5
11,0.5,0.0,Two-path latent SCM (counterfactual query),0.842,0.46731805312073654,0.1736111111111111,0.1346378510517605,0.10973549938976151,0.1130555344251571,0.559,144,0.8465045592705167,0.2,0.10742884810461754,658,315,0.8514492753623188,0.17985611510791366,0.1164747578118337,276,139,0.7021276595744681,0.5,0.19142669058940576,47,20,0.8947368421052632,0.0,0.06438235571318868,19,5
12,0.5,0.0,Associative latent class model,0.773,0.2973396299240758,0.5655172413793104,0.1594228326703406,0.13456227570262758,0.3731615833193602,0.625,145,0.8062593144560357,0.2784090909090909,0.3965251387466545,671,352,0.6926070038910506,0.5769230769230769,0.31833414016339,257,130,0.7755102040816326,0.3103448275862069,0.37423275691564656,49,29,0.6956521739130435,0.4666666666666667,0.30191026563030954,23,15
12,0.5,0.0,Renal-adjusted associative latent class model,0.79,0.33566483778785383,0.3724137931034483,0.14601441863510337,0.12984317211745194,0.3886801402900268,0.626,145,0.7958271236959762,0.33238636363636365,0.39710305120008194,671,352,0.7859922178988327,0.36153846153846153,0.37202360390652967,257,130,0.7755102040816326,0.3448275862068966,0.377027124926002,49,29,0.6956521739130435,0.4666666666666667,0.35389554823563507,23,15
12,0.5,0.0,Two-nuisance adjusted associative latent model,0.781,0.31507253067379776,0.4068965517241379,0.15111609273374219,0.1397043428045242,0.3853928584198231,0.637,145,0.7958271236959762,0.33238636363636365,0.396541973634377,671,352,0.7704280155642024,0.4,0.3665649739107428,257,130,0.673469387755102,0.5172413793103449,0.36363723666630815,49,29,0.6956521739130435,0.4666666666666667,0.31685961823678926,23,15
12,0.5,0.0,Two-path biologically constrained latent SCM,0.788,0.3310286418164484,0.33793103448275863,0.14765092939413452,0.1339666687644211,0.3904102786691345,0.632,145,0.7868852459016393,0.35511363636363635,0.39636922648601824,671,352,0.8054474708171206,0.3230769230769231,0.380391311540889,257,130,0.7551020408163265,0.3793103448275862,0.3761516082089511,49,29,0.6956521739130435,0.4666666666666667,0.35889268820735476,23,15
12,0.5,0.0,Two-path latent SCM (counterfactual query),0.814,0.39376185381531675,0.3103448275862069,0.15585483744222978,0.14406302134359514,0.12112793552455907,0.564,145,0.8226527570789866,0.23863636363636365,0.12652182110453095,671,352,0.8093385214007782,0.2923076923076923,0.10916277973799401,257,130,0.7755102040816326,0.3103448275862069,0.1272132843532348,49,29,0.6956521739130435,0.4666666666666667,0.08450035814981846,23,15
13,0.5,0.0,Associative latent class model,0.8,0.3593553072639124,0.4645161290322581,0.1428195872193064,0.06264566356367,0.3833580916697273,0.544,155,0.8286604361370716,0.15976331360946747,0.3939234449016973,642,338,0.7364620938628159,0.4647887323943662,0.3633677505757176,277,142,0.7924528301886793,0.2413793103448276,0.3920225896337409,53,29,0.7857142857142857,0.46153846153846156,0.32247056724198664,28,13
13,0.5,0.0,Renal-adjusted associative latent class model,0.811,0.38626658870000213,0.3741935483870968,0.13506180383657734,0.06780526417601816,0.39046051624914974,0.543,155,0.8317757009345794,0.17751479289940827,0.39699885808536767,642,338,0.776173285198556,0.36619718309859156,0.3790282049412587,277,142,0.7547169811320755,0.3103448275862069,0.3956132494915168,53,29,0.7857142857142857,0.46153846153846156,0.34389051309159463,28,13
13,0.5,0.0,Two-nuisance adjusted associative latent model,0.81,0.3837798861744757,0.36774193548387096,0.13511883140660164,0.06776331819496985,0.3899374486257089,0.544,155,0.8317757009345794,0.17751479289940827,0.39646661580617526,642,338,0.779783393501805,0.3591549295774648,0.3788912183056466,277,142,0.7169811320754716,0.3793103448275862,0.3946834457712921,53,29,0.7857142857142857,0.46153846153846156,0.3405282564857778,28,13
13,0.5,0.0,Two-path biologically constrained latent SCM,0.806,0.3739116560972293,0.32903225806451614,0.13411133574553494,0.06946783495768183,0.39122462395158075,0.554,155,0.8193146417445483,0.21597633136094674,0.39646455093610383,642,338,0.7870036101083032,0.31690140845070425,0.38455659570637685,277,142,0.7547169811320755,0.3793103448275862,0.3878910437685166,53,29,0.7857142857142857,0.46153846153846156,0.3433564257215806,28,13
13,0.5,0.0,Two-path latent SCM (counterfactual query),0.807,0.37637211268348236,0.27741935483870966,0.15756580235244552,0.13503869088184983,0.12068663251792602,0.519,155,0.8255451713395638,0.1863905325443787,0.11230435690768513,642,338,0.779783393501805,0.2676056338028169,0.13058917324424227,277,142,0.7358490566037735,0.3793103448275862,0.17334313019785594,53,29,0.7857142857142857,0.38461538461538464,0.11524458907323958,28,13
14,0.5,0.0,Associative latent class model,0.766,0.28232438698474477,0.547945205479452,0.1599254031728355,0.06363711143761153,0.4188408039608125,0.581,146,0.7833333333333333,0.2275449101796407,0.4276614917189204,660,334,0.7088122605363985,0.5413533834586466,0.39459697583227354,261,133,0.8928571428571429,0.05263157894736842,0.4005489627263879,56,19,0.6086956521739131,0.6153846153846154,0.48537681832278073,23,13
14,0.5,0.0,Renal-adjusted associative latent class model,0.779,0.31071101267179163,0.3356164383561644,0.14964689295917108,0.09547777391070064,0.4261599967110333,0.616,146,0.7681818181818182,0.3473053892215569,0.421099817702117,660,334,0.7777777777777778,0.3383458646616541,0.43845307074031636,261,133,0.9285714285714286,0.15789473684210525,0.3845891083118728,56,19,0.7391304347826086,0.3076923076923077,0.5330815434325478,23,13
14,0.5,0.0,Two-nuisance adjusted associative latent model,0.785,0.3242586071468631,0.2602739726027397,0.15207731536765115,0.09526284098709425,0.42346745106121236,0.614,146,0.7712121212121212,0.37425149700598803,0.415185590082302,660,334,0.7854406130268199,0.2857142857142857,0.4422405099573297,261,133,0.9285714285714286,0.05263157894736842,0.40418596169880033,56,19,0.8260869565217391,0.0,0.49503368056074865,23,13
14,0.5,0.0,Two-path biologically constrained latent SCM,0.778,0.30850340469428794,0.4178082191780822,0.15521999303809703,0.1148962245626063,0.41892621643861866,0.647,146,0.7712121212121212,0.3592814371257485,0.4172236671705584,660,334,0.7739463601532567,0.40601503759398494,0.42302677539040373,261,133,0.9285714285714286,0.15789473684210525,0.37635342930202914,56,19,0.6521739130434783,0.5384615384615384,0.5249050299235296,23,13
14,0.5,0.0,Two-path latent SCM (counterfactual query),0.787,0.3288158062317389,0.2876712328767123,0.17860126384938177,0.1574361812193466,0.1123706302862529,0.566,146,0.7757575757575758,0.2874251497005988,0.10942014861195756,660,334,0.7777777777777778,0.2932330827067669,0.1256311227567114,261,133,0.9642857142857143,0.05263157894736842,0.04924987025028994,56,19,0.782608695652174,0.23076923076923078,0.2002441925583909,23,13
15,0.5,0.0,Associative latent class model,0.812,0.3887654455348359,0.37681159420289856,0.13103782249974827,0.04407376853113255,0.3593658747606778,0.523,138,0.8294930875576036,0.14414414414414414,0.37179536708677036,651,333,0.7865168539325843,0.373015873015873,0.3210068143485851,267,126,0.7543859649122807,0.2,0.3685184150068877,57,30,0.76,0.4166666666666667,0.42450886802901844,25,12
15,0.5,0.0,Renal-adjusted associative latent class model,0.825,0.42192135423304195,0.32608695652173914,0.12467235998141632,0.03597862152383091,0.3621532732220269,0.502,138,0.8402457757296466,0.11711711711711711,0.37307622013837255,651,333,0.8014981273408239,0.3333333333333333,0.32949620096941407,267,126,0.7543859649122807,0.16666666666666666,0.3657422391044191,57,30,0.84,0.25,0.41831442496643617,25,12
15,0.5,0.0,Two-nuisance adjusted associative latent model,0.824,0.41932276467281754,0.32608695652173914,0.12451840098672344,0.03924738038241812,0.362099026794503,0.503,138,0.8402457757296466,0.12012012012012012,0.37314737293663736,651,333,0.8014981273408239,0.3333333333333333,0.32941214215065606,267,126,0.7368421052631579,0.16666666666666666,0.36300490120317563,57,30,0.84,0.25,0.4214306275978382,25,12
15,0.5,0.0,Two-path biologically constrained latent SCM,0.824,0.41932276467281754,0.2246376811594203,0.11896951383141464,0.02371840714584125,0.37520232536457193,0.497,138,0.8433179723502304,0.14714714714714713,0.3802288466503824,651,333,0.7902621722846442,0.23809523809523808,0.3578023843329965,267,126,0.7368421052631579,0.23333333333333334,0.37515373943371305,57,30,0.88,0.08333333333333333,0.4302538572216521,25,12
15,0.5,0.0,Two-path latent SCM (counterfactual query),0.827,0.4271425714342983,0.2246376811594203,0.13565841540635426,0.10859457825930792,0.13125422012223287,0.5,138,0.8494623655913979,0.14714714714714713,0.1353539935203412,651,333,0.7865168539325843,0.23809523809523808,0.12401280866626702,267,126,0.7368421052631579,0.23333333333333334,0.12294060963569015,57,30,0.88,0.08333333333333333,0.12078942709452561,25,12
16,0.5,0.0,Associative latent class model,0.803,0.36660266200734354,0.33544303797468356,0.13776712439871394,0.04581840808045413,0.36822676143040683,0.515,158,0.8132911392405063,0.12709030100334448,0.3626753621889459,632,299,0.7916666666666666,0.3288590604026846,0.3783106075573718,288,149,0.78125,0.19047619047619047,0.38709479846194683,64,21,0.6875,0.4444444444444444,0.33052565305658715,16,9
16,0.5,0.0,Renal-adjusted associative latent class model,0.813,0.39126471184056505,0.13924050632911392,0.1305652552483624,0.034995177214505624,0.3476083019963935,0.537,158,0.814873417721519,0.2408026755852843,0.34077755895060935,632,299,0.8055555555555556,0.14093959731543623,0.3645567468824729,288,149,0.8125,0.3333333333333333,0.3413969184213351,64,21,0.875,0.1111111111111111,0.3371961786556741,16,9
