repeat,renal_effect_sd,heart_failure_effect_sd,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size,accuracy__uncomplicated,false_atrial__uncomplicated,mean_posterior_entropy__uncomplicated,subgroup_size__uncomplicated,competing_subgroup_size__uncomplicated,accuracy__renal_only,false_atrial__renal_only,mean_posterior_entropy__renal_only,subgroup_size__renal_only,competing_subgroup_size__renal_only,accuracy__heart_failure_only,false_atrial__heart_failure_only,mean_posterior_entropy__heart_failure_only,subgroup_size__heart_failure_only,competing_subgroup_size__heart_failure_only,accuracy__redundant,false_atrial__redundant,mean_posterior_entropy__redundant,subgroup_size__redundant,competing_subgroup_size__redundant
18,1.0,0.5,Supervised two-path SCM (posterior),0.825,0.4219220762303434,0.1956521739130435,0.12058635865732091,0.013199318033510469,0.3824659440041604,0.518,138,0.8229954614220878,0.19461077844311378,0.386469785263466,661,334,0.8102189781021898,0.20155038759689922,0.3794667050800209,274,129,0.9069767441860465,0.08695652173913043,0.35347966745887877,43,23,0.9090909090909091,0.1111111111111111,0.3561778660159937,22,9
18,1.0,0.5,Supervised two-path SCM (counterfactual query),0.828,0.4297657143418837,0.21014492753623187,0.14202100966365253,0.10945613151877458,0.13117603646818898,0.515,138,0.8275340393343419,0.17964071856287425,0.13330672952918204,661,334,0.8102189781021898,0.21705426356589147,0.13221622774845743,274,129,0.9069767441860465,0.08695652173913043,0.11523959270632127,43,23,0.9090909090909091,0.1111111111111111,0.08535178908865865,22,9
19,1.0,0.5,Logistic regression (biomarkers only),0.813,0.3912667639441978,0.3288590604026846,0.13114887878343282,0.021056097154030725,0.3933510674796215,0.503,149,0.82398753894081,0.13395638629283488,0.38858508247426593,642,321,0.7943262411347518,0.3120567375886525,0.4052518643368313,282,141,0.8135593220338984,0.16666666666666666,0.3919632242542888,59,36,0.7058823529411765,0.625,0.38074050336195614,17,8
19,1.0,0.5,Logistic regression (+ kidney status),0.811,0.38626974597050995,0.2080536912751678,0.12653510230358556,0.028006357434909385,0.3732175360162048,0.499,149,0.822429906542056,0.1838006230529595,0.3643934554562256,642,321,0.7872340425531915,0.19858156028368795,0.3923318617456908,282,141,0.8135593220338984,0.19444444444444445,0.3713438319339592,59,36,0.7647058823529411,0.375,0.39588626570115193,17,8
19,1.0,0.5,Logistic regression (+ kidney + heart failure),0.815,0.3962958302710194,0.20134228187919462,0.12590847827546492,0.02269681529550279,0.3721996670657968,0.495,149,0.82398753894081,0.1838006230529595,0.36387962622675296,642,321,0.7872340425531915,0.19858156028368795,0.3917715266582722,282,141,0.847457627118644,0.1111111111111111,0.360426456357663,59,36,0.8235294117647058,0.25,0.40260091679332427,17,8
19,1.0,0.5,Supervised two-path SCM (posterior),0.816,0.39882231543418456,0.2080536912751678,0.12566002868088863,0.0259854400390949,0.3723532235976757,0.498,149,0.82398753894081,0.1838006230529595,0.3646367486716418,642,321,0.7907801418439716,0.20567375886524822,0.39213422337883624,282,141,0.847457627118644,0.1111111111111111,0.3522357879918536,59,36,0.8235294117647058,0.25,0.4054510862429705,17,8
19,1.0,0.5,Supervised two-path SCM (counterfactual query),0.815,0.3962958302710194,0.20134228187919462,0.15599583243354043,0.1284745984940256,0.12491747997221632,0.495,149,0.82398753894081,0.1838006230529595,0.12333995508563628,642,321,0.7872340425531915,0.19858156028368795,0.1291341808981957,282,141,0.847457627118644,0.1111111111111111,0.08618723371991002,59,36,0.8235294117647058,0.25,0.24896135320423227,17,8
0,1.0,1.0,Logistic regression (biomarkers only),0.806,0.37391799660091446,0.381294964028777,0.13071695144478604,0.019724989091348587,0.40811394171116383,0.517,139,0.8158295281582952,0.13109756097560976,0.4125364008729735,657,328,0.8068181818181818,0.33070866141732286,0.40241252432173724,264,127,0.8035714285714286,0.23076923076923078,0.39570559591101556,56,26,0.5217391304347826,0.9166666666666666,0.37743941502889927,23,12
0,1.0,1.0,Logistic regression (+ kidney status),0.82,0.4090086871594893,0.19424460431654678,0.12435982615066815,0.02148190139053307,0.3913757721490903,0.509,139,0.8264840182648402,0.17378048780487804,0.3885841600400453,657,328,0.821969696969697,0.15748031496062992,0.397153763499906,264,127,0.7857142857142857,0.2692307692307692,0.37507407877643495,56,26,0.6956521739130435,0.5833333333333334,0.4444885664054363,23,12
0,1.0,1.0,Logistic regression (+ kidney + heart failure),0.824,0.41932290230375735,0.17266187050359713,0.12242822580314733,0.019880938588787644,0.3887166265486925,0.505,139,0.8234398782343988,0.18292682926829268,0.3861591458119276,657,328,0.821969696969697,0.16535433070866143,0.3936665326355452,264,127,0.8214285714285714,0.11538461538461539,0.36013957154475207,56,26,0.8695652173913043,0.25,0.474534222955041,23,12
0,1.0,1.0,Supervised two-path SCM (posterior),0.826,0.42452808161217953,0.17266187050359713,0.12252060401702991,0.01931581127016827,0.38878441473931635,0.503,139,0.8264840182648402,0.17682926829268292,0.3861007423725612,657,328,0.821969696969697,0.16535433070866143,0.39399331349198013,264,127,0.8214285714285714,0.11538461538461539,0.36075013516567,56,26,0.8695652173913043,0.25,0.4739123769297112,23,12
0,1.0,1.0,Supervised two-path SCM (counterfactual query),0.824,0.41932300709090636,0.16546762589928057,0.14826435978267677,0.11754816770988571,0.11959870308071038,0.491,139,0.8203957382039574,0.1676829268292683,0.10321779081970799,657,328,0.8257575757575758,0.15748031496062992,0.15026420223042877,264,127,0.8392857142857143,0.07692307692307693,0.12280876681181534,56,26,0.8695652173913043,0.25,0.22772061660292972,23,12
1,1.0,1.0,Logistic regression (biomarkers only),0.821,0.41157569355276197,0.3458646616541353,0.12568330620565848,0.03511593886340706,0.37879408007752835,0.518,133,0.8299418604651163,0.1242603550295858,0.3772958822085553,688,338,0.796,0.33070866141732286,0.39322430561292765,250,127,0.8409090909090909,0.3,0.3700511929262253,44,20,0.7777777777777778,0.6666666666666666,0.257010234780916,18,6
1,1.0,1.0,Logistic regression (+ kidney status),0.828,0.42976593726091705,0.23308270676691728,0.1202886564560198,0.042174587540443655,0.36897761530222645,0.519,133,0.8415697674418605,0.15680473372781065,0.3641246970224942,688,338,0.792,0.2204724409448819,0.38946459013078694,250,127,0.8181818181818182,0.35,0.3467410996063108,44,20,0.8333333333333334,0.5,0.32428154640977963,18,6
1,1.0,1.0,Logistic regression (+ kidney + heart failure),0.827,0.4271432579990828,0.24060150375939848,0.11898949116951471,0.035686702137087654,0.3685068298553108,0.518,133,0.8386627906976745,0.16272189349112426,0.360487094088716,688,338,0.792,0.2283464566929134,0.3863158162182159,250,127,0.8636363636363636,0.2,0.3705616882311988,44,20,0.7777777777777778,0.5,0.42266893253041793,18,6
1,1.0,1.0,Supervised two-path SCM (posterior),0.827,0.4271432579990828,0.23308270676691728,0.11886133550910506,0.028631713451254565,0.36795155922444717,0.518,133,0.8386627906976745,0.16568047337278108,0.35948114691648125,688,338,0.792,0.2204724409448819,0.3858913940189569,250,127,0.8636363636363636,0.2,0.3708733217748195,44,20,0.7777777777777778,0.5,0.43540308239315667,18,6
1,1.0,1.0,Supervised two-path SCM (counterfactual query),0.827,0.4271432579990828,0.24060150375939848,0.14209520889418725,0.11513935385598939,0.1259762790390526,0.518,133,0.8386627906976745,0.16272189349112426,0.12091159251275632,688,338,0.792,0.2283464566929134,0.14114252780347517,250,127,0.8636363636363636,0.2,0.10769080985664047,44,20,0.7777777777777778,0.5,0.15361532253973792,18,6
2,1.0,1.0,Logistic regression (biomarkers only),0.827,0.42714339392321227,0.2980132450331126,0.12166352248109723,0.03285719768962975,0.40833287726329104,0.519,151,0.8292307692307692,0.14414414414414414,0.41832009710989077,650,333,0.8206896551724138,0.2746478873239437,0.4026563387077751,290,142,0.9024390243902439,0.14285714285714285,0.32039441125275686,41,14,0.6842105263157895,0.6666666666666666,0.3430686871181187,19,9
2,1.0,1.0,Logistic regression (+ kidney status),0.839,0.45914286797612064,0.17880794701986755,0.11595085196106124,0.03000592814315923,0.3960347432463292,0.511,151,0.8276923076923077,0.16816816816816818,0.40401598664119653,650,333,0.8620689655172413,0.1619718309859155,0.3936381968547824,290,142,0.9024390243902439,0.14285714285714285,0.2956911734116737,41,14,0.7368421052631579,0.4444444444444444,0.37610193325189295,19,9
2,1.0,1.0,Logistic regression (+ kidney + heart failure),0.836,0.4510351952489876,0.17880794701986755,0.11621139731279068,0.03421559795994714,0.3942026400482541,0.518,151,0.8246153846153846,0.1831831831831832,0.40056481556959633,650,333,0.8620689655172413,0.16901408450704225,0.39053823591194037,290,142,0.8780487804878049,0.14285714285714285,0.313797100671293,41,14,0.7368421052631579,0.3333333333333333,0.40598633610688406,19,9
2,1.0,1.0,Supervised two-path SCM (posterior),0.838,0.45643259107116907,0.17218543046357615,0.11596501468881462,0.031221744048541847,0.38289589493159804,0.518,151,0.8261538461538461,0.1831831831831832,0.3896645218749186,650,333,0.8655172413793103,0.1619718309859155,0.3791982730978414,290,142,0.8780487804878049,0.14285714285714285,0.29821007838195024,41,14,0.7368421052631579,0.3333333333333333,0.39051806846667964,19,9
2,1.0,1.0,Supervised two-path SCM (counterfactual query),0.836,0.4510353597929497,0.17880794701986755,0.13454781761222617,0.10686726856320612,0.12701052592529286,0.52,151,0.8246153846153846,0.18618618618618618,0.1315919672390278,650,333,0.8620689655172413,0.16901408450704225,0.1288406995689097,290,142,0.8780487804878049,0.14285714285714285,0.05862766470588897,41,14,0.7368421052631579,0.3333333333333333,0.08990579431576452,19,9
3,1.0,1.0,Logistic regression (biomarkers only),0.807,0.3763719985858697,0.2830188679245283,0.1332496324839312,0.02626166916309835,0.41527148953679205,0.507,159,0.8072837632776935,0.15789473684210525,0.41259591566292736,659,323,0.8095238095238095,0.26666666666666666,0.4091298236735737,273,150,0.8301886792452831,0.3076923076923077,0.4671821028424817,53,26,0.6666666666666666,0.5555555555555556,0.4611791867590545,15,9
3,1.0,1.0,Logistic regression (+ kidney status),0.814,0.3937773330756286,0.1761006289308176,0.127532527358234,0.02623738733864901,0.39097543691671505,0.502,159,0.8179059180576631,0.18885448916408668,0.3876122948596363,659,323,0.8021978021978022,0.17333333333333334,0.3875960760680663,273,150,0.8113207547169812,0.34615384615384615,0.4263745940951448,53,26,0.8666666666666667,0.2222222222222222,0.47515682337266624,15,9
3,1.0,1.0,Logistic regression (+ kidney + heart failure),0.817,0.40135691285991193,0.16981132075471697,0.12715123357995053,0.031893364939788574,0.3865032430432663,0.501,159,0.8254931714719271,0.19504643962848298,0.38118584406019423,659,323,0.8131868131868132,0.18,0.3829599509547803,273,150,0.7169811320754716,0.23076923076923078,0.4528969931509958,53,26,0.8666666666666667,0.0,0.4500109706626965,15,9
3,1.0,1.0,Supervised two-path SCM (posterior),0.819,0.4064500097346716,0.16981132075471697,0.12681809663092236,0.039550811597894496,0.38228172850350844,0.501,159,0.8254931714719271,0.18885448916408668,0.3768433059860307,659,323,0.8131868131868132,0.18,0.3783904866064766,273,150,0.7358490566037735,0.2692307692307692,0.4489715017096679,53,26,0.9333333333333333,0.0,0.4563931616355769,15,9
3,1.0,1.0,Supervised two-path SCM (counterfactual query),0.821,0.41157527903811436,0.16981132075471697,0.15264812392662191,0.1312005458034669,0.12647793212826464,0.509,159,0.8239757207890743,0.19814241486068113,0.120760910260908,659,323,0.8205128205128205,0.18,0.12678964513229557,273,150,0.7547169811320755,0.2692307692307692,0.17416535657704216,53,26,0.9333333333333333,0.0,0.2034770164417571,15,9
4,1.0,1.0,Logistic regression (biomarkers only),0.801,0.3617659770197366,0.36477987421383645,0.13701073081175746,0.021903058330453116,0.41278857715587713,0.519,159,0.8214285714285714,0.12987012987012986,0.41807793937948506,644,308,0.7692307692307693,0.35135135135135137,0.4066228325107644,286,148,0.7708333333333334,0.28,0.3870974520130462,48,25,0.6818181818181818,0.5454545454545454,0.3941625636719936,22,11
4,1.0,1.0,Logistic regression (+ kidney status),0.814,0.3937783670975068,0.2138364779874214,0.12962000356313189,0.025098568584923025,0.3901351945558009,0.524,159,0.8198757763975155,0.19155844155844157,0.391886177455745,644,308,0.8111888111888111,0.20945945945945946,0.3902422463347813,286,148,0.7708333333333334,0.32,0.3514224638475234,48,25,0.7727272727272727,0.2727272727272727,0.4219516162669327,22,11
4,1.0,1.0,Logistic regression (+ kidney + heart failure),0.819,0.40645078850909827,0.20754716981132076,0.12810665591540746,0.020825263153962242,0.38542741105182093,0.521,159,0.8260869565217391,0.19155844155844157,0.38676428393542184,644,308,0.8041958041958042,0.21621621621621623,0.3847466135958813,286,148,0.7916666666666666,0.2,0.34943462133747855,48,25,0.8636363636363636,0.09090909090909091,0.4336735856721935,22,11
4,1.0,1.0,Supervised two-path SCM (posterior),0.82,0.40900958352217914,0.2138364779874214,0.12809619979079134,0.022754893593093975,0.38139475794972677,0.524,159,0.827639751552795,0.19155844155844157,0.38296266400289647,644,308,0.8076923076923077,0.21621621621621623,0.3801519643663016,286,148,0.7916666666666666,0.2,0.34623048946737933,48,25,0.8181818181818182,0.18181818181818182,0.4283762285756815,22,11
4,1.0,1.0,Supervised two-path SCM (counterfactual query),0.823,0.4167332179915072,0.1949685534591195,0.1489849105176814,0.1182798843063562,0.12470756189432254,0.523,159,0.8307453416149069,0.19480519480519481,0.12789826170285115,644,308,0.8041958041958042,0.20945945945945946,0.12272743852102926,286,148,0.7916666666666666,0.2,0.09197982361102734,48,25,0.9090909090909091,0.0,0.12845465487921393,22,11
5,1.0,1.0,Logistic regression (biomarkers only),0.802,0.3641817306068234,0.3959731543624161,0.13664641675471684,0.020901156818379858,0.42336640185382307,0.53,149,0.832807570977918,0.12302839116719243,0.42030723447021373,634,317,0.7447552447552448,0.3971631205673759,0.4409666536351067,286,141,0.7457627118644068,0.4666666666666667,0.4069377743070308,59,30,0.8095238095238095,0.375,0.322182075045344,21,8
5,1.0,1.0,Logistic regression (+ kidney status),0.802,0.36417982238834257,0.21476510067114093,0.13228083746987493,0.0174592883096729,0.40633486332544727,0.51,149,0.8249211356466877,0.17665615141955837,0.3991340803660434,634,317,0.7622377622377622,0.20567375886524822,0.4345330274665564,286,141,0.7457627118644068,0.4666666666666667,0.3698827061825138,59,30,0.8095238095238095,0.375,0.34211099300820047,21,8
5,1.0,1.0,Logistic regression (+ kidney + heart failure),0.805,0.37147116729908936,0.2214765100671141,0.13076855018017478,0.03155030462293775,0.4051313958665029,0.511,149,0.8249211356466877,0.1861198738170347,0.3957945919693533,634,317,0.7657342657342657,0.2127659574468085,0.43182859480201996,286,141,0.7966101694915254,0.3,0.39005497649183757,59,30,0.7619047619047619,0.375,0.3657810872160369,21,8
5,1.0,1.0,Supervised two-path SCM (posterior),0.808,0.3788344852895407,0.2080536912751678,0.13058025873504783,0.034955953369539244,0.4033528519575513,0.51,149,0.8249211356466877,0.1892744479495268,0.39362402040371924,634,317,0.7657342657342657,0.2127659574468085,0.4300227603390811,286,141,0.8135593220338984,0.26666666666666666,0.39128082152182103,59,30,0.8571428571428571,0.125,0.3677688140394559,21,8
5,1.0,1.0,Supervised two-path SCM (counterfactual query),0.809,0.3813047830725112,0.2080536912751678,0.15996354414310213,0.12910593409257104,0.1385728219328183,0.505,149,0.8264984227129337,0.17981072555205047,0.1284353719342239,634,317,0.7657342657342657,0.2127659574468085,0.15533137022448304,286,141,0.8135593220338984,0.26666666666666666,0.17465601091840774,59,30,0.8571428571428571,0.125,0.11501521895867318,21,8
6,1.0,1.0,Logistic regression (biomarkers only),0.829,0.4323965806318643,0.30128205128205127,0.12025523329832401,0.03370658025022436,0.4212749801262883,0.521,156,0.8396946564885496,0.12063492063492064,0.43191518094017683,655,315,0.8080808080808081,0.29333333333333333,0.4006270270833873,297,150,0.8181818181818182,0.29411764705882354,0.43117324674861635,33,17,0.8,0.5,0.3437061616001325,15,6
6,1.0,1.0,Logistic regression (+ kidney status),0.846,0.47834281573478593,0.1346153846153846,0.1121162098610331,0.038623462657334316,0.4001237340019279,0.528,156,0.8396946564885496,0.18412698412698414,0.40676876328826334,655,315,0.8619528619528619,0.13333333333333333,0.386940335193575,297,150,0.8181818181818182,0.35294117647058826,0.4050065335580963,33,17,0.8666666666666667,0.16666666666666666,0.3602465925470978,15,6
6,1.0,1.0,Logistic regression (+ kidney + heart failure),0.843,0.4700668216416983,0.16666666666666666,0.11065970453050075,0.03682890371234642,0.39680623122654035,0.533,156,0.8396946564885496,0.19365079365079366,0.4028215600139761,655,315,0.8484848484848485,0.16666666666666666,0.3837943710703677,297,150,0.8787878787878788,0.11764705882352941,0.41261219796174353,33,17,0.8,0.16666666666666666,0.3569985784499591,15,6
6,1.0,1.0,Supervised two-path SCM (posterior),0.842,0.467323708950682,0.16025641025641027,0.11028308952364403,0.032316803440338465,0.38925094497426743,0.526,156,0.8381679389312977,0.1873015873015873,0.3954128498006799,655,315,0.8484848484848485,0.16,0.3760300002021449,297,150,0.8787878787878788,0.11764705882352941,0.40537079930588926,33,17,0.8,0.16666666666666666,0.34649212784604766,15,6
6,1.0,1.0,Supervised two-path SCM (counterfactual query),0.842,0.467323708950682,0.16025641025641027,0.12859585492360026,0.10087585732054294,0.1188555762527406,0.526,156,0.8381679389312977,0.1873015873015873,0.11688613373471914,655,315,0.8484848484848485,0.16,0.1245848492889105,297,150,0.8787878787878788,0.11764705882352941,0.14243194217654026,33,17,0.8,0.16666666666666666,0.03954695505782035,15,6
7,1.0,1.0,Logistic regression (biomarkers only),0.817,0.4013572531864257,0.23741007194244604,0.12883585798670716,0.03008879501106352,0.3899987315654104,0.514,139,0.808868501529052,0.1691842900302115,0.39442032311330466,654,331,0.8483754512635379,0.2125984251968504,0.38616179060896716,277,127,0.782608695652174,0.2608695652173913,0.3856272763253274,46,23,0.7391304347826086,0.5,0.3192247625939183,23,12
7,1.0,1.0,Logistic regression (+ kidney status),0.821,0.4115751318730102,0.12949640287769784,0.12690916114319467,0.023162738641093,0.37681980656614783,0.504,139,0.8103975535168195,0.1933534743202417,0.38152734589522047,654,331,0.851985559566787,0.10236220472440945,0.36967702935033314,277,127,0.8043478260869565,0.2608695652173913,0.36801287277279704,46,23,0.782608695652174,0.4166666666666667,0.34659969882967906,23,12
7,1.0,1.0,Logistic regression (+ kidney + heart failure),0.819,0.40645000288327465,0.12949640287769784,0.1259055212605867,0.022454825543821326,0.3702561412915064,0.504,139,0.808868501529052,0.2054380664652568,0.37366707784231995,654,331,0.8483754512635379,0.12598425196850394,0.3634475626789278,277,127,0.782608695652174,0.13043478260869565,0.36051430370684573,46,23,0.8260869565217391,0.16666666666666666,0.37474954565440294,23,12
7,1.0,1.0,Supervised two-path SCM (posterior),0.826,0.42452811128299606,0.11510791366906475,0.1260855960007342,0.03112463185812572,0.3738176495566197,0.505,139,0.8149847094801224,0.19939577039274925,0.3772103792198046,654,331,0.8483754512635379,0.11023622047244094,0.3664849866690362,277,127,0.8260869565217391,0.17391304347826086,0.3677291369741001,46,23,0.8695652173913043,0.16666666666666666,0.3778339103798209,23,12
7,1.0,1.0,Supervised two-path SCM (counterfactual query),0.824,0.4193228723645649,0.1079136690647482,0.15076117436672506,0.12830127931284568,0.1252707681662813,0.497,139,0.8119266055045872,0.1933534743202417,0.13260412835374305,654,331,0.8483754512635379,0.10236220472440945,0.11089684820615937,277,127,0.8260869565217391,0.17391304347826086,0.12388231690355989,46,23,0.8695652173913043,0.16666666666666666,0.09263716053319317,23,12
8,1.0,1.0,Logistic regression (biomarkers only),0.82,0.4090084356316996,0.30434782608695654,0.1252286866047751,0.026235279555516165,0.3920417037154093,0.502,138,0.8300455235204856,0.1253731343283582,0.39678532953528106,659,335,0.8007518796992481,0.3046875,0.3770171566720847,266,128,0.7931034482758621,0.24,0.40273977790957877,58,25,0.8235294117647058,0.3,0.4067471034193561,17,10
8,1.0,1.0,Logistic regression (+ kidney status),0.827,0.4271425805816488,0.18840579710144928,0.12005546891557634,0.02024689900648439,0.37655461971556303,0.501,138,0.8270106221547799,0.16119402985074627,0.37714174812374046,659,335,0.8233082706766918,0.1875,0.3726897954654047,266,128,0.8275862068965517,0.24,0.3768930092427711,58,25,0.8823529411764706,0.2,0.41311338659644753,17,10
8,1.0,1.0,Logistic regression (+ kidney + heart failure),0.828,0.4297652125265862,0.2028985507246377,0.12078433535480543,0.021621049497692914,0.3691626780274644,0.502,138,0.8315629742033384,0.16716417910447762,0.36999437747713004,659,335,0.8157894736842105,0.21875,0.3634309447888007,266,128,0.8275862068965517,0.08,0.382554957893271,58,25,0.8823529411764706,0.0,0.3809155528473489,17,10
8,1.0,1.0,Supervised two-path SCM (posterior),0.827,0.42714263480449155,0.21014492753623187,0.12098658935876602,0.02236272653443896,0.3722924714118323,0.505,138,0.8315629742033384,0.1701492537313433,0.3732354917750436,659,335,0.8120300751879699,0.2265625,0.3664991830454671,266,128,0.8275862068965517,0.08,0.3851053168997138,58,25,0.8823529411764706,0.0,0.3826700742235852,17,10
8,1.0,1.0,Supervised two-path SCM (counterfactual query),0.83,0.43503462059768033,0.21014492753623187,0.14443973035917826,0.1246262024753996,0.10649666233483228,0.508,138,0.8361153262518968,0.1701492537313433,0.10765326755403996,659,335,0.8120300751879699,0.2265625,0.10326468301395657,266,128,0.8275862068965517,0.08,0.09708427927970611,58,25,0.8823529411764706,0.0,0.14434500804614891,17,10
9,1.0,1.0,Logistic regression (biomarkers only),0.822,0.4141500520092287,0.2903225806451613,0.12399131906604798,0.026934689058954624,0.4097413831216924,0.511,155,0.8333333333333334,0.11589403973509933,0.40772171100210736,618,302,0.801980198019802,0.2876712328767123,0.4161386046367199,303,146,0.8032786885245902,0.26666666666666666,0.4096509515776799,61,30,0.8333333333333334,0.3333333333333333,0.3717033595125252,18,9
9,1.0,1.0,Logistic regression (+ kidney status),0.837,0.45372955238358975,0.12903225806451613,0.12029192470941075,0.032952219264701356,0.39459274638830016,0.5,155,0.843042071197411,0.152317880794702,0.39073305319730994,618,302,0.8382838283828383,0.11643835616438356,0.4051138360633824,303,146,0.7868852459016393,0.3,0.38622755264834513,61,30,0.7777777777777778,0.3333333333333333,0.3783525818671494,18,9
9,1.0,1.0,Logistic regression (+ kidney + heart failure),0.834,0.4456694961855026,0.13548387096774195,0.11882848746771264,0.023105768366539183,0.3896604920113273,0.503,155,0.8398058252427184,0.16556291390728478,0.3842653642668275,618,302,0.8316831683168316,0.136986301369863,0.4004832046777462,303,146,0.7868852459016393,0.23333333333333334,0.3969925900239409,61,30,0.8333333333333334,0.1111111111111111,0.3678632158672475,18,9
9,1.0,1.0,Supervised two-path SCM (posterior),0.837,0.45372959778421257,0.14193548387096774,0.1186827957094681,0.02854063774848661,0.37962086970281483,0.508,155,0.843042071197411,0.16556291390728478,0.37395591929411504,618,302,0.834983498349835,0.14383561643835616,0.39091935203562905,303,146,0.7868852459016393,0.23333333333333334,0.3871876257574366,61,30,0.8333333333333334,0.1111111111111111,0.35828348561402856,18,9
9,1.0,1.0,Supervised two-path SCM (counterfactual query),0.836,0.4510349145576719,0.14193548387096774,0.1385370219617688,0.10860354390399307,0.13454214721828897,0.509,155,0.8414239482200647,0.16887417218543047,0.12642933118255442,618,302,0.834983498349835,0.14383561643835616,0.14807976546454488,303,146,0.7868852459016393,0.23333333333333334,0.14527641366953642,61,30,0.8333333333333334,0.1111111111111111,0.14882168765952855,18,9
10,1.0,1.0,Logistic regression (biomarkers only),0.812,0.3887645050818087,0.323943661971831,0.12892786005920123,0.027577788120847282,0.3996482287921888,0.5,142,0.8180379746835443,0.10344827586206896,0.39860517426282627,632,319,0.802675585284281,0.33088235294117646,0.4073371505627337,299,136,0.7450980392156863,0.3333333333333333,0.38615800182368126,51,27,0.9444444444444444,0.16666666666666666,0.34677180815652814,18,6
10,1.0,1.0,Logistic regression (+ kidney status),0.816,0.39882263279795555,0.19014084507042253,0.12347201362308963,0.026847142057827254,0.38500651512173917,0.492,142,0.8322784810126582,0.14106583072100312,0.3799513312507972,632,319,0.7892976588628763,0.19852941176470587,0.4032494482221799,299,136,0.7254901960784313,0.37037037037037035,0.35152766384832485,51,27,0.9444444444444444,0.0,0.3543209942521632,18,6
10,1.0,1.0,Logistic regression (+ kidney + heart failure),0.823,0.4167325652194284,0.18309859154929578,0.12207241252286126,0.02446504913421836,0.38061538089062785,0.491,142,0.8354430379746836,0.14733542319749215,0.3741440809623585,632,319,0.7959866220735786,0.19117647058823528,0.39536737736218663,299,136,0.7843137254901961,0.18518518518518517,0.37189626995368197,51,27,0.9444444444444444,0.0,0.387487006860318,18,6
10,1.0,1.0,Supervised two-path SCM (posterior),0.824,0.4193230924119713,0.18309859154929578,0.1221485728766466,0.02007156971716233,0.3903193675810963,0.496,142,0.8354430379746836,0.1536050156739812,0.38404144370156273,632,319,0.7959866220735786,0.19117647058823528,0.40488254400552787,299,136,0.803921568627451,0.18518518518518517,0.38038782113161973,51,27,0.9444444444444444,0.0,0.39697309035240097,18,6
10,1.0,1.0,Supervised two-path SCM (counterfactual query),0.824,0.41932327003610453,0.176056338028169,0.1429789817375647,0.10479483476855268,0.14529615624261574,0.486,142,0.8370253164556962,0.14106583072100312,0.13817884799042002,632,319,0.7959866220735786,0.18382352941176472,0.16673672110375448,299,136,0.7843137254901961,0.18518518518518517,0.12414956664238791,51,27,0.9444444444444444,0.0,0.0989564891047737,18,6
11,1.0,1.0,Logistic regression (biomarkers only),0.816,0.39882229507847927,0.3018867924528302,0.12995169454794672,0.024980445933860243,0.3946855662588094,0.478,159,0.8133748055987559,0.11607142857142858,0.3984398613777076,643,336,0.8281786941580757,0.2684563758389262,0.38274371716210476,291,149,0.8775510204081632,0.18518518518518517,0.4300974285288745,49,27,0.5294117647058824,0.8,0.35503174710918217,17,10
11,1.0,1.0,Logistic regression (+ kidney status),0.827,0.42714305932932023,0.16981132075471697,0.12309002804698468,0.027661105115732183,0.3799762246419332,0.483,159,0.8164852255054432,0.15773809523809523,0.3829840273566663,643,336,0.8625429553264605,0.1476510067114094,0.3675740716394952,291,149,0.7959183673469388,0.3333333333333333,0.4075402360848791,49,27,0.7058823529411765,0.5,0.3990569786085098,17,10
11,1.0,1.0,Logistic regression (+ kidney + heart failure),0.836,0.4510347261186133,0.15723270440251572,0.1199922381637441,0.02414315475204352,0.37590660114977414,0.48,159,0.8227060653188181,0.16071428571428573,0.3783531379988685,643,336,0.8694158075601375,0.15436241610738255,0.3621328612908929,291,149,0.7959183673469388,0.14814814814814814,0.4061200521082722,49,27,0.8823529411764706,0.2,0.4320581310321484,17,10
11,1.0,1.0,Supervised two-path SCM (posterior),0.837,0.4537296498057502,0.15723270440251572,0.12015976615255688,0.02471800959409226,0.3760825947986572,0.483,159,0.8211508553654744,0.1636904761904762,0.378460104903651,643,336,0.8694158075601375,0.15436241610738255,0.36221148798525665,291,149,0.8367346938775511,0.14814814814814814,0.40811853971814194,49,27,0.8823529411764706,0.2,0.431258582100646,17,10
11,1.0,1.0,Supervised two-path SCM (counterfactual query),0.833,0.4429985998872454,0.15723270440251572,0.13971132656954527,0.10981955630852946,0.13326332442510624,0.479,159,0.8195956454121306,0.1636904761904762,0.1377546215831449,643,336,0.8591065292096219,0.15436241610738255,0.11725565302504076,291,149,0.8367346938775511,0.14814814814814814,0.1707613946852419,49,27,0.8823529411764706,0.2,0.1293176104282569,17,10
12,1.0,1.0,Logistic regression (biomarkers only),0.816,0.3988256072574206,0.38513513513513514,0.13424742236811912,0.036568768530907465,0.4023376490939475,0.54,148,0.8313253012048193,0.14836795252225518,0.4050417605913756,664,337,0.7894736842105263,0.35766423357664234,0.39994204695107277,266,137,0.8260869565217391,0.38095238095238093,0.41626828354555323,46,21,0.6666666666666666,0.7272727272727273,0.32737477204972026,24,11
