renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
1.0,Data-generating oracle (reference),brier_score,500,0.12129158905945481,0.0062867347207662535,0.00028115132384283004,0.12073920279018571,0.1218439753287239,0.10825750520143197,0.13335757517389196
1.0,Data-generating oracle (reference),expected_calibration_error,500,0.027715389419944402,0.006799575657461354,0.0003040862677647282,0.027117942192271295,0.02831283664761751,0.014987700077407164,0.041837108807962396
1.0,Data-generating oracle (reference),mean_posterior_entropy,500,0.3819802586095371,0.006994619744670617,0.0003128089045169144,0.38136567376107006,0.38259484345800415,0.3688113617919386,0.3954385494195458
1.0,Data-generating oracle (reference),predicted_atrial_prevalence,500,0.500912,0.015356036980402442,0.0006867428510636093,0.4995627361364647,0.5022612638635353,0.472475,0.53
1.5,Associative latent class model,accuracy,500,0.578534,0.05917777337584988,0.002646510480509551,0.573334323075386,0.583733676924614,0.478475,0.681525
1.5,Associative latent class model,adjusted_rand_index,500,0.03767189326474296,0.03856630626956894,0.0017247376491966494,0.03428325051362333,0.04106053601586259,-0.000986066198044505,0.13093687368708617
1.5,Associative latent class model,false_atrial_renal_competing,500,0.7599386675617749,0.31468271590628083,0.014073038882213965,0.7322889544493769,0.7875883806741728,0.0,1.0
1.5,Associative latent class model,brier_score,500,0.3480598379781476,0.08169628609883454,0.0036535689845253027,0.3408815636122498,0.3552381123440454,0.24456917935897945,0.5074994093342863
1.5,Associative latent class model,expected_calibration_error,500,0.3431089196908952,0.09079518674905042,0.004060484192013297,0.33513116705720586,0.3510866723245845,0.2162501001066976,0.5046538978164437
1.5,Associative latent class model,mean_posterior_entropy,500,0.21771900670689215,0.07744354725265762,0.00346338072151319,0.21091440081115512,0.22452361260262918,0.05840053035610649,0.30584202673170496
1.5,Associative latent class model,predicted_atrial_prevalence,500,0.41247,0.1283730516142758,0.005741017397772196,0.40119045438442547,0.42374954561557454,0.268,0.711
1.5,Renal-adjusted associative latent class model,accuracy,500,0.816398,0.015591850679609191,0.0006972887602926488,0.8150280162786476,0.8177679837213523,0.786,0.843525
1.5,Renal-adjusted associative latent class model,adjusted_rand_index,500,0.4007992454198201,0.039076491677872596,0.0017475538342785588,0.39736577503927983,0.40423271580036035,0.32614993141444165,0.471510390672919
1.5,Renal-adjusted associative latent class model,false_atrial_renal_competing,500,0.19748370620619982,0.10345938976130613,0.004626844568338524,0.18839320869525347,0.20657420371714616,0.046876719867914154,0.4387387387387385
1.5,Renal-adjusted associative latent class model,brier_score,500,0.12893039853372282,0.009464990665104183,0.000423287250671478,0.1280987536314982,0.12976204343594744,0.11260369296553954,0.1492991389283552
1.5,Renal-adjusted associative latent class model,expected_calibration_error,500,0.04672182362407514,0.021271148906457055,0.0009512746982871658,0.044852826265447426,0.048590820982702856,0.020241973872534163,0.10429572580220761
1.5,Renal-adjusted associative latent class model,mean_posterior_entropy,500,0.3703883136715777,0.020328451247697606,0.0009091159773428452,0.3686021467910757,0.3721744805520797,0.33023469348629414,0.41337063089284315
1.5,Renal-adjusted associative latent class model,predicted_atrial_prevalence,500,0.501306,0.049068807400623055,0.002194423778452758,0.4969945511061917,0.5056174488938083,0.40142500000000003,0.601525
1.5,Biologically constrained latent SCM,accuracy,500,0.8193619999999999,0.014580402335481977,0.0006520554152286878,0.8180808875611475,0.8206431124388524,0.788,0.845
1.5,Biologically constrained latent SCM,adjusted_rand_index,500,0.4082231202399964,0.037164503053538765,0.0016620471035542236,0.40495764744643753,0.4114885930335553,0.33112385045550524,0.4755763994509738
1.5,Biologically constrained latent SCM,false_atrial_renal_competing,500,0.1851483000668971,0.06757546876352176,0.0030220668353329663,0.17921075653398932,0.19108584359980485,0.07264612726749209,0.3312499999999999
1.5,Biologically constrained latent SCM,brier_score,500,0.12670225422120085,0.008501444897597358,0.0003801961739599286,0.12595527162388073,0.12744923681852097,0.11146808685128534,0.14477227511046947
1.5,Biologically constrained latent SCM,expected_calibration_error,500,0.04501806357907482,0.02199385389014507,0.0009835950477112513,0.04308556548000661,0.04695056167814303,0.01855364563248789,0.10581351863444541
1.5,Biologically constrained latent SCM,mean_posterior_entropy,500,0.3733430816386956,0.020089907615707905,0.000898447981808272,0.37157787448256335,0.3751082887948279,0.3322901669385945,0.41420606201922366
1.5,Biologically constrained latent SCM,predicted_atrial_prevalence,500,0.500602,0.049710178028238836,0.0022231067448951697,0.49623419683900155,0.5049698031609985,0.39737500000000003,0.5981499999999998
1.5,Data-generating oracle (reference),accuracy,500,0.8270299999999999,0.012576702544537946,0.0005624472364476285,0.8259249433836715,0.8281350566163284,0.79995,0.85
