repeat,renal_effect_sd,method,converged,iterations,best_start,log_likelihood,minimum_effective_class_fraction,anchor_margin
54,1.0,Associative latent class model,True,32,1,-4228.055065396803,0.4381287281824938,1.182377028559965
54,1.0,Renal-adjusted associative latent class model,True,25,0,-3687.6729132301507,0.48831360440371335,1.8706079554997157
54,1.0,Biologically constrained latent SCM,True,17,1,-3689.2003312932984,0.49094633552227845,1.857336154206205
55,1.0,Associative latent class model,True,18,3,-4206.703704604459,0.48380161752339157,1.0161637915838442
55,1.0,Renal-adjusted associative latent class model,True,38,1,-3669.382877492925,0.45908938801989024,1.7831192819394968
55,1.0,Biologically constrained latent SCM,True,28,1,-3672.3809162878606,0.4643216575381247,1.732899791354504
56,1.0,Associative latent class model,True,72,0,-4223.180667399232,0.39573763723235517,0.8820189867616147
56,1.0,Renal-adjusted associative latent class model,True,37,3,-3671.0702750745754,0.45660133094263344,2.2993501129228147
56,1.0,Biologically constrained latent SCM,True,19,3,-3671.274473017529,0.4585444712409735,2.3073782625365347
57,1.0,Associative latent class model,True,10,1,-4171.086070504015,0.49224294787928613,1.128975144822187
57,1.0,Renal-adjusted associative latent class model,True,21,0,-3638.1189378921626,0.46812844276612864,2.0264309990722706
57,1.0,Biologically constrained latent SCM,True,43,2,-3638.803493564921,0.44894854085552266,2.0283781203130986
58,1.0,Associative latent class model,True,22,0,-4156.6955810453865,0.4586044548651745,1.7175663369932925
58,1.0,Renal-adjusted associative latent class model,True,18,0,-3634.2134543665184,0.4592410247954988,2.208479630006485
58,1.0,Biologically constrained latent SCM,True,34,2,-3635.0015371055592,0.43658359601927726,2.2566106886898556
59,1.0,Associative latent class model,True,57,0,-4186.6670107629725,0.36165700901818654,0.9723499710316346
59,1.0,Renal-adjusted associative latent class model,True,20,0,-3650.6382263542437,0.4974613341839621,1.9488901104430008
59,1.0,Biologically constrained latent SCM,True,15,3,-3650.663435908502,0.49639562474251364,1.9152781523265416
60,1.0,Associative latent class model,True,34,0,-4192.851786738296,0.43561165414799974,1.19372400307778
60,1.0,Renal-adjusted associative latent class model,True,24,3,-3666.8806518595247,0.4587618228970687,1.9943247143419414
60,1.0,Biologically constrained latent SCM,True,36,2,-3667.3047916669084,0.45731367964440295,2.0155959973267987
61,1.0,Associative latent class model,True,10,1,-4158.575590298889,0.49892930522792794,1.393054187905906
61,1.0,Renal-adjusted associative latent class model,True,88,3,-3628.5431175722088,0.4286449091192104,2.098000250138732
61,1.0,Biologically constrained latent SCM,True,33,1,-3630.3226875123037,0.4492493717528944,2.06051507673721
62,1.0,Associative latent class model,True,39,0,-4142.82692924892,0.4681971635353384,1.3416736987250015
62,1.0,Renal-adjusted associative latent class model,True,30,1,-3612.1364330628644,0.46724100455936224,2.0954354760232876
62,1.0,Biologically constrained latent SCM,True,23,1,-3612.5203580884618,0.478637614674109,2.122153703796104
63,1.0,Associative latent class model,True,45,0,-4206.717606523243,0.4335018859347879,0.657528848035905
63,1.0,Renal-adjusted associative latent class model,True,46,1,-3684.20619749653,0.4484494307845576,2.031981148979061
63,1.0,Biologically constrained latent SCM,True,26,1,-3684.262796760163,0.4476264750133844,2.013818119645524
64,1.0,Associative latent class model,True,36,2,-4132.238518690818,0.40002995007867626,1.7806244419288666
64,1.0,Renal-adjusted associative latent class model,True,18,0,-3574.5496679687076,0.48432891984948756,2.361318215162657
64,1.0,Biologically constrained latent SCM,True,16,1,-3574.566577572183,0.48229214682836286,2.341711167025907
65,1.0,Associative latent class model,True,9,1,-4124.637792225187,0.4857519636281842,1.2205776903913823
65,1.0,Renal-adjusted associative latent class model,True,18,0,-3579.557104724907,0.48673820369469484,2.393120860983152
65,1.0,Biologically constrained latent SCM,True,13,0,-3581.342092294749,0.4867298549946565,2.3807367233444823
66,1.0,Associative latent class model,True,11,1,-4127.108131045764,0.4840502658929725,1.431993324947356
66,1.0,Renal-adjusted associative latent class model,True,29,0,-3599.4619015868825,0.49982855767280127,2.1086795978945427
66,1.0,Biologically constrained latent SCM,True,17,3,-3601.2835570891702,0.49940448315122177,1.9948940390794385
67,1.0,Associative latent class model,True,34,2,-4207.75772220132,0.4853765854008617,2.0016183318017604
67,1.0,Renal-adjusted associative latent class model,True,29,1,-3667.3126109381024,0.46918999630854474,2.41659002527095
67,1.0,Biologically constrained latent SCM,True,16,0,-3667.738117215873,0.47324463055952376,2.426477541960686
68,1.0,Associative latent class model,True,30,3,-4241.1450543916235,0.44313826165585085,1.5454320756870548
68,1.0,Renal-adjusted associative latent class model,True,17,3,-3695.612272807677,0.48497775119295666,2.3038529557238228
68,1.0,Biologically constrained latent SCM,True,16,0,-3698.3044924295655,0.4926461750224766,2.282384484573662
69,1.0,Associative latent class model,True,31,2,-4142.770238992094,0.44658255008057546,1.308123102700098
69,1.0,Renal-adjusted associative latent class model,True,23,0,-3609.186960991457,0.4920454845534745,1.8294061486710977
69,1.0,Biologically constrained latent SCM,True,16,1,-3610.080119487687,0.48589620805731004,1.7918021538239415
70,1.0,Associative latent class model,True,10,1,-4211.567973519075,0.4954961482332342,1.5141429067608567
70,1.0,Renal-adjusted associative latent class model,True,20,0,-3685.1218795417317,0.4708053456327241,2.1113505654785025
70,1.0,Biologically constrained latent SCM,True,36,2,-3685.315455505845,0.46278192141399244,2.1128276557709715
71,1.0,Associative latent class model,True,13,1,-4211.686713895779,0.49570027573070363,1.1058850516515863
71,1.0,Renal-adjusted associative latent class model,True,19,0,-3672.53586916081,0.4936072570511278,2.0744467780785305
71,1.0,Biologically constrained latent SCM,True,22,1,-3673.092255461153,0.4839182481248059,2.059526205447135
72,1.0,Associative latent class model,True,38,3,-4163.038400356969,0.3926414567158467,1.6781648861203582
72,1.0,Renal-adjusted associative latent class model,True,20,1,-3651.571209198847,0.4594077982122727,2.188241607059306
72,1.0,Biologically constrained latent SCM,True,19,1,-3652.0286132131696,0.4756662323317805,2.1665590935321175
73,1.0,Associative latent class model,True,17,3,-4193.9756673785105,0.4959603265730991,1.0478500099270278
73,1.0,Renal-adjusted associative latent class model,True,23,0,-3668.276493649696,0.4634471566035014,2.0206318097778952
73,1.0,Biologically constrained latent SCM,True,21,1,-3669.01099322946,0.46248499667835746,2.0120522746182097
74,1.0,Associative latent class model,True,10,1,-4234.964181263722,0.49348663033048323,1.1710810066014465
74,1.0,Renal-adjusted associative latent class model,True,31,3,-3720.9697122416246,0.44794323095184113,1.8269322114009932
74,1.0,Biologically constrained latent SCM,True,40,2,-3722.2484862006067,0.42291374689742484,1.8240123366123613
75,1.0,Associative latent class model,True,22,2,-4147.898014276829,0.428499743228565,1.2461652118324986
75,1.0,Renal-adjusted associative latent class model,True,32,3,-3604.2090179752904,0.48869536559387894,2.477705202824578
75,1.0,Biologically constrained latent SCM,True,21,1,-3607.6498319139064,0.47858322090527844,2.434490908403403
76,1.0,Associative latent class model,True,29,3,-4192.762133440343,0.4388460800011659,1.0564030523680332
76,1.0,Renal-adjusted associative latent class model,True,31,3,-3644.902781216549,0.4278153317545415,1.81570977672437
76,1.0,Biologically constrained latent SCM,True,62,2,-3648.2125253623444,0.43955580521502824,1.8254888984107902
77,1.0,Associative latent class model,True,31,1,-4227.205864488651,0.42722300622162435,1.13911925530708
77,1.0,Renal-adjusted associative latent class model,True,28,1,-3690.708729383606,0.49896818969110884,2.0500583046231995
77,1.0,Biologically constrained latent SCM,True,14,0,-3691.8908362841858,0.4951028058805912,2.06780303563698
78,1.0,Associative latent class model,True,13,1,-4126.0475688148035,0.4823424726686926,1.1125463222846985
78,1.0,Renal-adjusted associative latent class model,True,34,0,-3629.3726357207324,0.46924726524131544,1.7133083949108983
78,1.0,Biologically constrained latent SCM,True,23,1,-3630.0267023729484,0.47043835487836544,1.7057355415561746
79,1.0,Associative latent class model,True,38,0,-4185.224768911821,0.4178320956749205,1.3732805076890027
79,1.0,Renal-adjusted associative latent class model,True,28,1,-3627.6789257054415,0.4335240771352431,1.8898324386548981
79,1.0,Biologically constrained latent SCM,True,36,2,-3627.7851871782227,0.4285392870867692,1.9003199784837366
80,1.0,Associative latent class model,True,12,1,-4207.689252396549,0.4919055460554665,1.089008332207456
80,1.0,Renal-adjusted associative latent class model,True,28,3,-3654.5145434458736,0.45906563787696086,1.9014431363802207
80,1.0,Biologically constrained latent SCM,True,20,1,-3654.97924525949,0.4628290513106144,1.8993189474632621
81,1.0,Associative latent class model,True,10,1,-4148.79626627081,0.4974557866852102,1.2848368571762272
81,1.0,Renal-adjusted associative latent class model,True,25,3,-3619.155342933065,0.45840943865356026,2.061236360220476
81,1.0,Biologically constrained latent SCM,True,40,2,-3619.1967040264963,0.45085725908096635,2.0596032939882516
82,1.0,Associative latent class model,True,27,1,-4189.113627398578,0.40785564264921037,1.234684544966154
82,1.0,Renal-adjusted associative latent class model,True,50,3,-3653.8692186989947,0.4336563970275988,1.7242945800675589
82,1.0,Biologically constrained latent SCM,True,44,2,-3654.3529869489544,0.4342870857336239,1.7346487088829705
83,1.0,Associative latent class model,True,28,0,-4124.153943989108,0.4673013960428936,1.350263303080854
83,1.0,Renal-adjusted associative latent class model,True,22,3,-3592.486620473661,0.4980006135746609,2.2077754034652344
83,1.0,Biologically constrained latent SCM,True,19,3,-3595.5380543971046,0.49899373307466816,2.1637120524435174
84,1.0,Associative latent class model,True,24,3,-4111.69661987054,0.4817966914781776,1.452021970500275
84,1.0,Renal-adjusted associative latent class model,True,34,3,-3588.464227948872,0.4825385364468138,2.1981130387160093
84,1.0,Biologically constrained latent SCM,True,15,0,-3589.8297102280044,0.4842056525166976,2.205101737781878
85,1.0,Associative latent class model,True,19,0,-4077.1379012563693,0.48200028939961487,1.7153550238621766
85,1.0,Renal-adjusted associative latent class model,True,29,0,-3578.2273426156517,0.44579532496658514,2.0384855435554328
85,1.0,Biologically constrained latent SCM,True,23,0,-3578.880758593449,0.45696197518547776,2.04700199624933
86,1.0,Associative latent class model,True,53,2,-4169.9724322414895,0.3890320650552125,1.3468855764237775
86,1.0,Renal-adjusted associative latent class model,True,14,0,-3651.752086643135,0.49391361445977383,2.267958234775986
86,1.0,Biologically constrained latent SCM,True,27,1,-3652.3908340547173,0.486466535381749,2.2453619335389363
87,1.0,Associative latent class model,True,29,2,-4236.198948984814,0.4579284519693395,1.1057188159700693
87,1.0,Renal-adjusted associative latent class model,True,20,0,-3684.135269129723,0.4861325143947182,2.117606824874131
87,1.0,Biologically constrained latent SCM,True,18,3,-3684.8671296651173,0.4815571582736318,2.115316144457056
88,1.0,Associative latent class model,True,61,1,-4126.366069994253,0.3662628164176043,0.9274005231525391
88,1.0,Renal-adjusted associative latent class model,True,34,3,-3587.7155921393373,0.48457709199802823,2.0951087604910628
88,1.0,Biologically constrained latent SCM,True,19,3,-3589.7820213902555,0.46888575886406203,2.054325631612714
89,1.0,Associative latent class model,True,34,3,-4221.660377132019,0.4275510821850412,1.0558780050819072
89,1.0,Renal-adjusted associative latent class model,True,34,3,-3685.115081941834,0.4640115886765087,1.9801677373699822
89,1.0,Biologically constrained latent SCM,True,21,1,-3685.84933142307,0.4699402927375633,1.9730872730648108
90,1.0,Associative latent class model,True,15,3,-4194.85790908358,0.4879785036610944,1.210411326872264
90,1.0,Renal-adjusted associative latent class model,True,21,1,-3661.5708746951336,0.4843383841073676,1.86407575681655
90,1.0,Biologically constrained latent SCM,True,17,1,-3662.941698411369,0.47986695498191634,1.8663819839923608
91,1.0,Associative latent class model,True,72,3,-4249.255133461247,0.3889544481765148,0.8540894165399648
91,1.0,Renal-adjusted associative latent class model,True,25,0,-3703.2021873641734,0.48505497629838396,2.2091032772625345
91,1.0,Biologically constrained latent SCM,True,15,0,-3703.4069145908443,0.4851150802937525,2.212643895548555
92,1.0,Associative latent class model,True,63,3,-4181.177170641193,0.4573650524619318,1.3296215579018065
92,1.0,Renal-adjusted associative latent class model,True,40,3,-3640.312227663635,0.40021107174288295,2.299129346486729
92,1.0,Biologically constrained latent SCM,True,28,2,-3640.9647712883916,0.38947213251500346,2.3192581965127212
93,1.0,Associative latent class model,True,15,1,-4190.054332491721,0.4658450335304581,1.670016786600438
93,1.0,Renal-adjusted associative latent class model,True,15,0,-3666.760444602459,0.48131416310511854,2.1259976774796163
93,1.0,Biologically constrained latent SCM,True,15,0,-3669.881105384466,0.4818535364336522,2.1184462623698535
94,1.0,Associative latent class model,True,29,3,-4170.845413163525,0.44151356098934985,0.9749704494373037
94,1.0,Renal-adjusted associative latent class model,True,35,1,-3629.274865458157,0.4610432831167274,1.8899284524732565
94,1.0,Biologically constrained latent SCM,True,59,2,-3632.2848664648873,0.46285289797001133,1.8755558247167319
95,1.0,Associative latent class model,True,25,0,-4175.769503625336,0.4563007202221405,0.9002294403922787
95,1.0,Renal-adjusted associative latent class model,True,31,0,-3641.4182232062412,0.4761744877845955,1.801448246052221
95,1.0,Biologically constrained latent SCM,True,22,1,-3641.588587172979,0.479080361395676,1.7653921211765087
96,1.0,Associative latent class model,True,28,3,-4200.339739729654,0.4700226152869598,1.2599175058937333
96,1.0,Renal-adjusted associative latent class model,True,25,3,-3655.064368463378,0.47573289719159534,2.3844897187314595
96,1.0,Biologically constrained latent SCM,True,13,0,-3655.6454747034177,0.49513343994409564,2.3607042251808688
97,1.0,Associative latent class model,True,25,3,-4190.457702828038,0.4531466843445004,1.0409514814776912
97,1.0,Renal-adjusted associative latent class model,True,22,0,-3662.4342709434322,0.4871404323152007,2.017307963202391
97,1.0,Biologically constrained latent SCM,True,22,1,-3662.9880453938677,0.48308664928201706,1.9656139460786448
98,1.0,Associative latent class model,True,22,3,-4141.588316451303,0.4660275722982221,0.9254792099444691
98,1.0,Renal-adjusted associative latent class model,True,27,0,-3599.2883391550067,0.4883282885204534,1.859713889533682
98,1.0,Biologically constrained latent SCM,True,28,3,-3599.4919105558038,0.490711278776247,1.8546408495040505
99,1.0,Associative latent class model,True,43,0,-4192.6386135026205,0.44194659490105337,0.8636345084658033
99,1.0,Renal-adjusted associative latent class model,True,73,3,-3658.3542509716017,0.49554429039986814,1.9779728277487552
99,1.0,Biologically constrained latent SCM,True,21,3,-3661.1408552917483,0.49830701827988766,1.969506557499015
100,1.0,Associative latent class model,True,22,0,-4210.843411978169,0.4671286219489097,2.072984198701423
100,1.0,Renal-adjusted associative latent class model,True,19,0,-3666.1653467812057,0.47841824072037764,2.3878505643261425
100,1.0,Biologically constrained latent SCM,True,20,0,-3670.273353509029,0.4675335434527233,2.3765225606024165
101,1.0,Associative latent class model,True,28,3,-4137.8633437918925,0.4701828771593784,1.2581826623764205
101,1.0,Renal-adjusted associative latent class model,True,32,1,-3617.4656606163335,0.43243378364443913,1.904229586515474
101,1.0,Biologically constrained latent SCM,True,48,2,-3617.482093848021,0.41929097615513816,1.9002192508127873
102,1.0,Associative latent class model,True,47,2,-4188.057158021586,0.4742153152125394,1.548944245002522
102,1.0,Renal-adjusted associative latent class model,True,21,0,-3640.3247387581278,0.48525785401728583,2.1732404092890745
102,1.0,Biologically constrained latent SCM,True,21,3,-3640.813171451232,0.4861891024773977,2.1911322983713744
103,1.0,Associative latent class model,True,12,1,-4161.051196019518,0.4876489700871208,1.0920267283981642
103,1.0,Renal-adjusted associative latent class model,True,24,3,-3598.9348877937637,0.4896466417781571,2.13565399228775
103,1.0,Biologically constrained latent SCM,True,18,0,-3600.669204046566,0.4809080474259503,2.1841630003708885
104,1.0,Associative latent class model,True,24,2,-4215.5792465320765,0.42542331421493657,1.300203136460702
104,1.0,Renal-adjusted associative latent class model,True,37,0,-3683.4620772469216,0.4513204180503634,1.9861042147321277
104,1.0,Biologically constrained latent SCM,True,43,2,-3687.1608057590342,0.42063527282545066,1.9125616749681358
105,1.0,Associative latent class model,True,29,3,-4146.923432625666,0.439976948833868,1.1169886003910352
105,1.0,Renal-adjusted associative latent class model,True,28,1,-3621.8736327888682,0.4699920165794427,1.726981984472294
105,1.0,Biologically constrained latent SCM,True,17,1,-3622.008050436809,0.47500244108734535,1.7315821042301962
106,1.0,Associative latent class model,True,29,3,-4126.242467796164,0.4752329970502228,1.424340362600407
106,1.0,Renal-adjusted associative latent class model,True,36,3,-3595.610324883766,0.48450395219930115,1.9192039704860508
106,1.0,Biologically constrained latent SCM,True,17,1,-3596.5740999583186,0.48726545738989446,1.93115719832386
107,1.0,Associative latent class model,True,11,1,-4090.872663385412,0.48650491763588233,1.0481877421294592
107,1.0,Renal-adjusted associative latent class model,True,22,0,-3566.893957516376,0.4725428784683661,1.9849342140207449
107,1.0,Biologically constrained latent SCM,True,22,0,-3567.4280900001004,0.4739056702401709,1.9802997567229594
108,1.0,Associative latent class model,True,22,2,-4152.619047200676,0.4686430864047753,1.2276251956243374
108,1.0,Renal-adjusted associative latent class model,True,47,0,-3646.7910771809884,0.44562895842755795,1.9660052585671215
108,1.0,Biologically constrained latent SCM,True,21,0,-3650.073730837982,0.4894781749074386,1.9158571761848866
109,1.0,Associative latent class model,True,23,0,-4145.910060205821,0.47428009092564705,1.0203558219231206
109,1.0,Renal-adjusted associative latent class model,True,36,3,-3647.595371040338,0.4720381634942426,1.7611046456468094
109,1.0,Biologically constrained latent SCM,True,17,0,-3648.106632683617,0.479179844845451,1.792088386365764
110,1.0,Associative latent class model,True,27,0,-4159.7374146698285,0.48929326046481003,1.2369550484542962
110,1.0,Renal-adjusted associative latent class model,True,41,1,-3651.098816136192,0.46605269212131584,1.8979923326095278
110,1.0,Biologically constrained latent SCM,True,21,0,-3651.621040786189,0.47009807530755654,1.9042186053831869
111,1.0,Associative latent class model,True,33,0,-4170.999998937954,0.43942396496894426,0.833897296793854
111,1.0,Renal-adjusted associative latent class model,True,28,1,-3650.931696085113,0.4970132748700166,1.909267645389295
111,1.0,Biologically constrained latent SCM,True,18,3,-3651.4163250111847,0.4928757528108872,1.909903729285312
112,1.0,Associative latent class model,True,12,1,-4204.469882286279,0.4899825240598454,1.05160394177407
112,1.0,Renal-adjusted associative latent class model,True,25,3,-3650.1424279782977,0.452588031899743,2.2025833027514796
112,1.0,Biologically constrained latent SCM,True,46,2,-3652.537816496255,0.4380604066002371,2.187362274008861
113,1.0,Associative latent class model,True,16,2,-4131.660427241316,0.39435866164877814,1.5237798415391495
113,1.0,Renal-adjusted associative latent class model,True,42,1,-3606.623299012068,0.41319300811427945,2.10422535777842
113,1.0,Biologically constrained latent SCM,True,46,2,-3609.2896717285525,0.43695220325393547,2.003780073443436
114,1.0,Associative latent class model,True,38,2,-4186.128415243472,0.42809363268173145,1.3958723200767522
114,1.0,Renal-adjusted associative latent class model,True,39,0,-3650.807771302276,0.39970226311417045,2.2672550680490575
114,1.0,Biologically constrained latent SCM,True,28,2,-3651.6180692464577,0.39246354171745734,2.244920299002782
115,1.0,Associative latent class model,True,26,0,-4172.5720656667345,0.4697184349010597,1.1075520489145345
115,1.0,Renal-adjusted associative latent class model,True,26,3,-3647.6040214388913,0.4757359203778054,1.9626680108991101
115,1.0,Biologically constrained latent SCM,True,18,1,-3647.8899798761763,0.4767072897365472,1.949643788111464
116,1.0,Associative latent class model,True,31,3,-4154.086150009995,0.4134746135311309,1.376515747568702
116,1.0,Renal-adjusted associative latent class model,True,26,3,-3620.0736129450515,0.4873532032166572,1.9535344742110943
116,1.0,Biologically constrained latent SCM,True,14,1,-3620.3326879373785,0.48789237965252163,1.943330849055378
117,1.0,Associative latent class model,True,51,2,-4164.819314305904,0.3786013482544411,1.1089131776349335
117,1.0,Renal-adjusted associative latent class model,True,23,1,-3624.343836708971,0.47843891089161233,2.125600759138673
117,1.0,Biologically constrained latent SCM,True,21,1,-3624.7357929097934,0.48572360542898174,2.106932785191265
118,1.0,Associative latent class model,True,50,0,-4144.891997617632,0.40384807483549795,1.2538487262892688
118,1.0,Renal-adjusted associative latent class model,True,30,1,-3624.210862451787,0.4602747471382243,2.1660332141945378
118,1.0,Biologically constrained latent SCM,True,18,3,-3625.593718423766,0.47037422059205414,2.1685303531821085
119,1.0,Associative latent class model,True,11,1,-4141.579682004655,0.4985031974061934,1.3063770316037835
119,1.0,Renal-adjusted associative latent class model,True,33,3,-3606.2505930676716,0.42733624514114427,2.096241886611625
119,1.0,Biologically constrained latent SCM,True,62,2,-3607.3428730950127,0.42199877889042203,2.079299064876409
120,1.0,Associative latent class model,True,27,3,-4166.828415918901,0.4594830249238527,1.3498908293782437
120,1.0,Renal-adjusted associative latent class model,True,31,0,-3656.803873272415,0.4642076312465145,1.8630706203507401
120,1.0,Biologically constrained latent SCM,True,20,0,-3658.193817244225,0.4811180165709413,1.85016047160744
121,1.0,Associative latent class model,True,28,3,-4125.163124392798,0.4645283362165981,1.4870722097945328
121,1.0,Renal-adjusted associative latent class model,True,29,3,-3599.8596327661216,0.4922437276705046,1.873596508489689
121,1.0,Biologically constrained latent SCM,True,14,1,-3600.5444801406816,0.4900112756215818,1.8179172034701592
122,1.0,Associative latent class model,True,34,3,-4147.0693189122985,0.3792854436431882,1.2296272124619871
122,1.0,Renal-adjusted associative latent class model,True,18,1,-3619.0039383019803,0.46182058833207235,1.831289708294546
122,1.0,Biologically constrained latent SCM,True,16,1,-3620.1739386494037,0.4730348549958474,1.8044869003395256
123,1.0,Associative latent class model,True,50,0,-4230.80067289202,0.4642774968321405,1.2530886275545905
123,1.0,Renal-adjusted associative latent class model,True,29,1,-3702.629795607697,0.45178665626859016,2.238439941106866
123,1.0,Biologically constrained latent SCM,True,26,1,-3702.975688133996,0.4520790333306833,2.229655188469233
124,1.0,Associative latent class model,True,24,2,-4123.663450265068,0.4194685997872334,1.020789052625305
124,1.0,Renal-adjusted associative latent class model,True,31,0,-3612.194147293295,0.4973356910644328,1.764048394389444
124,1.0,Biologically constrained latent SCM,True,18,0,-3612.430916789045,0.49600306582221343,1.7729279179401367
125,1.0,Associative latent class model,True,32,2,-4190.451313591689,0.46673948575207136,1.4190646394745223
125,1.0,Renal-adjusted associative latent class model,True,54,3,-3647.7766708309045,0.4101174289626487,2.139496936928075
125,1.0,Biologically constrained latent SCM,True,32,2,-3647.912065355526,0.3983887038130423,2.1465477532444495
126,1.0,Associative latent class model,True,43,3,-4144.761934425152,0.43811369370679515,1.1340333022083136
126,1.0,Renal-adjusted associative latent class model,True,18,0,-3627.556522630669,0.4971407695563814,1.808730717832355
126,1.0,Biologically constrained latent SCM,True,19,3,-3627.5661293214507,0.49247208382664476,1.7997756879116613
127,1.0,Associative latent class model,True,20,1,-4175.733987093576,0.46444058676223193,1.51617251574514
127,1.0,Renal-adjusted associative latent class model,True,30,3,-3635.4221620476856,0.4737984055638531,2.284194175079922
127,1.0,Biologically constrained latent SCM,True,36,3,-3635.8031487143853,0.469773618153248,2.273922197649422
128,1.0,Associative latent class model,True,30,3,-4237.441716967913,0.4726159999939702,1.3171563398918336
128,1.0,Renal-adjusted associative latent class model,True,37,1,-3700.6901291577487,0.4760082359610924,2.2010668056022062
128,1.0,Biologically constrained latent SCM,True,24,1,-3701.3454523167775,0.4784182538029265,2.1657557874108178
129,1.0,Associative latent class model,True,11,1,-4120.348923283436,0.49843585742511576,1.3347250232753984
129,1.0,Renal-adjusted associative latent class model,True,24,3,-3591.2745011800685,0.49840474735291734,1.825676228415313
129,1.0,Biologically constrained latent SCM,True,14,1,-3591.34747975945,0.4978865689321754,1.8027112296470036
130,1.0,Associative latent class model,True,28,0,-4192.963050156701,0.47068580711935115,1.2347535582682616
130,1.0,Renal-adjusted associative latent class model,True,19,0,-3625.057837043992,0.4917384546505821,2.118156006300456
130,1.0,Biologically constrained latent SCM,True,19,0,-3625.7717268784863,0.49009956434963003,2.109282363224355
131,1.0,Associative latent class model,True,14,1,-4188.987849427982,0.49913123244903945,1.142359732897222
131,1.0,Renal-adjusted associative latent class model,True,26,1,-3669.0139412560434,0.4626903842312979,2.095971519990847
131,1.0,Biologically constrained latent SCM,True,22,1,-3670.5960588112152,0.4750663353385551,2.0726217406397787
132,1.0,Associative latent class model,True,23,0,-4149.414067207879,0.43061281670840074,1.2211387468389683
132,1.0,Renal-adjusted associative latent class model,True,27,1,-3616.4127798869563,0.4115017521896652,1.931240669236396
132,1.0,Biologically constrained latent SCM,True,32,3,-3617.0944392576025,0.416418309610496,1.9291279213376913
133,1.0,Associative latent class model,True,28,0,-4204.906824444297,0.4480217528126698,1.5953897793491145
133,1.0,Renal-adjusted associative latent class model,True,34,1,-3690.2633425717004,0.4306847673987499,2.0567274680237624
133,1.0,Biologically constrained latent SCM,True,33,3,-3691.297657050121,0.4299046441573877,2.0546591605778874
134,1.0,Associative latent class model,True,23,0,-4146.959709307544,0.4912817867696536,1.1151163688339476
134,1.0,Renal-adjusted associative latent class model,True,32,3,-3598.641587430273,0.48695422888109674,1.8689135709430644
134,1.0,Biologically constrained latent SCM,True,16,1,-3602.243844925482,0.49946208126072905,1.8570830694288585
135,1.0,Associative latent class model,True,44,0,-4163.763672133431,0.3830589954618343,1.078123407211836
135,1.0,Renal-adjusted associative latent class model,True,30,3,-3632.9332805267777,0.4657360892596732,2.2371153091039533
135,1.0,Biologically constrained latent SCM,True,23,3,-3634.464899790112,0.46457307531501796,2.2418667574778333
136,1.0,Associative latent class model,True,26,3,-4174.940974086909,0.4706398055745691,1.3661891404777378
136,1.0,Renal-adjusted associative latent class model,True,27,3,-3650.231721201623,0.48059441595592817,2.021050555001229
136,1.0,Biologically constrained latent SCM,True,23,1,-3650.360808005168,0.47430265149460366,1.9974299889045484
137,1.0,Associative latent class model,True,35,3,-4167.528792313177,0.4608311922532073,1.1235424501846283
137,1.0,Renal-adjusted associative latent class model,True,33,1,-3630.3344470183024,0.43629641192922447,1.910839707118912
137,1.0,Biologically constrained latent SCM,True,47,2,-3630.5241561320745,0.4218764142735189,1.9257956754866548
138,1.0,Associative latent class model,True,39,3,-4204.034026615447,0.4462694123175153,1.2004132950668167
138,1.0,Renal-adjusted associative latent class model,True,15,0,-3653.5229251648716,0.48812228500667665,2.1145401764519596
138,1.0,Biologically constrained latent SCM,True,15,0,-3654.3074453720574,0.48870491157890533,2.110308295639272
139,1.0,Associative latent class model,True,31,2,-4166.661254650009,0.4284467484691041,1.5196873834716238
139,1.0,Renal-adjusted associative latent class model,True,13,0,-3678.05292119779,0.49560238788126243,2.3506745278952286
139,1.0,Biologically constrained latent SCM,True,23,3,-3678.0549408552124,0.4985369526452887,2.3388258664813413
140,1.0,Associative latent class model,True,25,2,-4203.216238359641,0.4130914534757764,1.2215251813134458
140,1.0,Renal-adjusted associative latent class model,True,29,3,-3672.3349949116964,0.47527211471037967,1.803191935506831
140,1.0,Biologically constrained latent SCM,True,16,1,-3673.375492005127,0.48429711529415626,1.7833477959970758
141,1.0,Associative latent class model,True,30,2,-4202.20477699664,0.4789192953590778,1.9817858974143037
141,1.0,Renal-adjusted associative latent class model,True,22,3,-3667.322204819377,0.46664457422977096,2.491374873733542
141,1.0,Biologically constrained latent SCM,True,24,1,-3667.4518035351807,0.472207605317789,2.4770123708039296
142,1.0,Associative latent class model,True,30,2,-4160.631235591085,0.450379668154583,1.2966654015376533
142,1.0,Renal-adjusted associative latent class model,True,21,0,-3623.2406425334266,0.4576270398207462,2.2623257495459113
142,1.0,Biologically constrained latent SCM,True,27,1,-3624.2374841279634,0.4584478865433802,2.2534598446300356
143,1.0,Associative latent class model,True,26,0,-4183.688100573016,0.4692158157775701,0.7877058291433652
143,1.0,Renal-adjusted associative latent class model,True,37,0,-3656.689972992121,0.4534323781775575,1.5225071923394324
143,1.0,Biologically constrained latent SCM,True,36,0,-3658.0845514022853,0.45745283955105165,1.509627880107501
144,1.0,Associative latent class model,True,40,2,-4235.613276049097,0.4551551965347709,1.623692733554758
144,1.0,Renal-adjusted associative latent class model,True,16,3,-3710.8199320524955,0.4996242749524063,2.0956486712695117
144,1.0,Biologically constrained latent SCM,True,14,3,-3711.9671240612424,0.4975936688437532,2.0700009204964713
