repeat,method,renal_effect_sd,bic_k1,bic_k2,delta_bic_k2_minus_k1,selected_k2,k2_converged,k2_minimum_effective_class_fraction
245,Associative latent class model,1.5,8046.530664252567,7801.14986482257,-245.38079942999684,True,True,0.3104236020897669
245,Renal-adjusted associative latent class model,1.5,6795.088594547437,6822.458018821164,27.36942427372651,False,True,0.42451157726023536
245,Biologically constrained latent SCM,1.5,6785.232170320031,6809.938492108407,24.706321788376044,False,True,0.36689001733754706
246,Associative latent class model,1.5,8047.585175205301,7766.024343519484,-281.560831685817,True,True,0.2585377887845123
246,Renal-adjusted associative latent class model,1.5,6827.940451615816,6857.181680116268,29.241228500452053,False,True,0.48994417134586493
246,Biologically constrained latent SCM,1.5,6815.517350290381,6845.1542887085525,29.636938418171667,False,True,0.48070911637551705
247,Associative latent class model,1.5,8190.48853755238,7883.227835605738,-307.26070194664226,True,True,0.3126805356695813
247,Renal-adjusted associative latent class model,1.5,6883.03213244889,6910.9570037072845,27.924871258394887,False,True,0.4293417066582883
247,Biologically constrained latent SCM,1.5,6874.800162084091,6898.762395026031,23.962232941939874,False,True,0.4861618208719065
248,Associative latent class model,1.5,8159.115469849337,7910.23265164897,-248.88281820036718,True,True,0.2953188720457947
248,Renal-adjusted associative latent class model,1.5,6932.964005210452,6965.391201053802,32.42719584335009,False,True,0.48494958923526255
248,Biologically constrained latent SCM,1.5,6920.12242969058,6952.12522378338,32.00279409279938,False,True,0.49444269975635197
249,Associative latent class model,1.5,8241.270854082304,7904.974893417744,-336.29596066455997,True,True,0.33282522022634536
249,Renal-adjusted associative latent class model,1.5,6885.71355320721,6914.440409937106,28.7268567298961,False,True,0.4615718691404963
249,Biologically constrained latent SCM,1.5,6882.719295301535,6902.41725037439,19.69795507285562,False,True,0.34735146741955814
250,Associative latent class model,1.5,8144.3733463813105,7802.9611642781,-341.4121821032104,True,True,0.32552892230824476
250,Renal-adjusted associative latent class model,1.5,6772.355016623713,6802.801182555099,30.44616593138653,False,True,0.3937736891989781
250,Biologically constrained latent SCM,1.5,6764.762665274599,6792.14087070586,27.37820543126054,False,True,0.4878682463993965
251,Associative latent class model,1.5,8147.206517841649,7797.949890356773,-349.25662748487593,True,True,0.3060399705495253
251,Renal-adjusted associative latent class model,1.5,6800.62654284985,6822.597245991361,21.970703141510967,False,True,0.3763433807564278
251,Biologically constrained latent SCM,1.5,6788.600530574679,6810.838189353115,22.237658778435616,False,True,0.37781699275434355
252,Associative latent class model,1.5,8097.690900665825,7808.0398614703245,-289.65103919550074,True,True,0.3250801091521734
252,Renal-adjusted associative latent class model,1.5,6805.78597308622,6835.1475812649105,29.361608178690403,False,True,0.49762196187431895
