shift_index,shift,method,metric,mean,ci95_low,ci95_high,monte_carlo_standard_error,repeat_count
1,Mild shift,Target-calibrated associative latent model,accuracy_complete_case,0.8200601846622948,0.818711837789765,0.8214085315348246,0.0006862761246992971,500
1,Mild shift,Target-calibrated associative latent model,accuracy_any_missing,0.7650543399872465,0.7627362728236885,0.7673724071508045,0.0011798404269774123,500
1,Mild shift,Target-calibrated associative latent model,accuracy_electrical_missing,0.7672805560667191,0.7634480781517912,0.771113033981647,0.0019506390714709638,500
1,Mild shift,Target-calibrated associative latent model,biomarker_missing_fraction,0.09496066666666667,0.0944766761640844,0.09544465716924894,0.0002463395238053446,500
1,Mild shift,Target-calibrated associative latent model,all_biomarkers_missing_rate,0.0009240000000000001,0.0008448310252383499,0.0010031689747616503,4.029510380656145e-05,500
1,Mild shift,Frozen causal latent SCM,accuracy,0.8086279999999999,0.80751660343701,0.8097393965629898,0.0005656741167959022,500
1,Mild shift,Frozen causal latent SCM,adjusted_rand_index,0.3810237864779741,0.3782830263003345,0.38376454665561366,0.0013949810035985563,500
1,Mild shift,Frozen causal latent SCM,false_atrial_renal_competing,0.23442253117257258,0.2303645446122021,0.23848051773294307,0.0020654175475690035,500
1,Mild shift,Frozen causal latent SCM,brier_score,0.1327653943190734,0.13216738854293886,0.13336340009520792,0.00030437055549615086,500
1,Mild shift,Frozen causal latent SCM,expected_calibration_error,0.03787351254102539,0.036741509012534014,0.039005516069516764,0.0005761625665518844,500
1,Mild shift,Frozen causal latent SCM,mean_posterior_entropy,0.4022815946106297,0.40100948418822235,0.403553705033037,0.0006474736053945088,500
1,Mild shift,Frozen causal latent SCM,predicted_atrial_prevalence,0.518826,0.5157794297867949,0.5218725702132051,0.0015506309556827,500
1,Mild shift,Frozen causal latent SCM,accuracy_complete_case,0.8235415541255107,0.8223094753626103,0.824773632888411,0.0006270984536353877,500
1,Mild shift,Frozen causal latent SCM,accuracy_any_missing,0.7659739250113343,0.7636367024974645,0.7683111475252041,0.0011895900395193309,500
1,Mild shift,Frozen causal latent SCM,accuracy_electrical_missing,0.7670533480064583,0.763267331902749,0.7708393641101676,0.0019269911271628415,500
1,Mild shift,Frozen causal latent SCM,biomarker_missing_fraction,0.09496066666666667,0.0944766761640844,0.09544465716924894,0.0002463395238053446,500
1,Mild shift,Frozen causal latent SCM,all_biomarkers_missing_rate,0.0009240000000000001,0.0008448310252383499,0.0010031689747616503,4.029510380656145e-05,500
1,Mild shift,Modular causal latent SCM,accuracy,0.8090219999999999,0.807895422369659,0.8101485776303408,0.0005734009149089626,500
1,Mild shift,Modular causal latent SCM,adjusted_rand_index,0.3820159850062629,0.3792408506528972,0.38479111935962856,0.0014124766321995182,500
1,Mild shift,Modular causal latent SCM,false_atrial_renal_competing,0.18819934841764344,0.18368056660799278,0.1927181302272941,0.0022999512453870724,500
1,Mild shift,Modular causal latent SCM,brier_score,0.13270395351240155,0.13208690472298948,0.13332100230181362,0.0003140629911897869,500
1,Mild shift,Modular causal latent SCM,expected_calibration_error,0.037568744521683,0.03630300677127403,0.038834482272091964,0.0006442300686369233,500
1,Mild shift,Modular causal latent SCM,mean_posterior_entropy,0.4023829900516824,0.401104751318729,0.40366122878463573,0.0006505927680507665,500
1,Mild shift,Modular causal latent SCM,predicted_atrial_prevalence,0.50046,0.4970953492659758,0.5038246507340243,0.0017125262896040957,500
1,Mild shift,Modular causal latent SCM,accuracy_complete_case,0.8237328744387672,0.8224753774497178,0.8249903714278166,0.0006400357193298906,500
1,Mild shift,Modular causal latent SCM,accuracy_any_missing,0.7669437912471933,0.7646153750214357,0.7692722074729508,0.0011851078506984528,500
1,Mild shift,Modular causal latent SCM,accuracy_electrical_missing,0.7691268495987322,0.7653957206817464,0.772857978515718,0.0018990548693884617,500
1,Mild shift,Modular causal latent SCM,biomarker_missing_fraction,0.09496066666666667,0.0944766761640844,0.09544465716924894,0.0002463395238053446,500
1,Mild shift,Modular causal latent SCM,all_biomarkers_missing_rate,0.0009240000000000001,0.0008448310252383499,0.0010031689747616503,4.029510380656145e-05,500
1,Mild shift,Target oracle (reference),accuracy,0.813058,0.8119986432781068,0.8141173567218931,0.0005391870894549201,500
1,Mild shift,Target oracle (reference),adjusted_rand_index,0.3919931542573878,0.3893362421939911,0.3946500663207845,0.001352304330349068,500
1,Mild shift,Target oracle (reference),false_atrial_renal_competing,0.18601822408665605,0.1836375379742849,0.18839891019902721,0.0012117119656740092,500
