repeat,atrial_probability_if_renal_impaired,renal_effect_sd,method,fitted_prior_atrial_given_renal,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size
191,0.55,1.5,Data-generating oracle (reference),,0.823,0.41673267522426855,0.1590909090909091,0.12194202483290068,0.02363070870574921,0.3936976264793667,0.498,132
192,0.55,1.5,Associative latent class model,,0.607,0.04482453306029608,0.8785714285714286,0.3086412961946125,0.30817473906234927,0.22729382764932296,0.379,140
192,0.55,1.5,Renal-adjusted associative latent class model,0.5744962164679189,0.81,0.38378389344297303,0.19285714285714287,0.12665894272740313,0.027201339417558236,0.38564011345887866,0.51,140
192,0.55,1.5,Biologically constrained latent SCM,0.5911610633512792,0.806,0.37391780650300194,0.25,0.1272562000248305,0.02683032155550421,0.3831147214288543,0.52,140
192,0.55,1.5,Data-generating oracle (reference),,0.813,0.3912671293302449,0.2357142857142857,0.12653982885955067,0.023290554074044,0.3963752181782623,0.521,140
193,0.55,1.5,Associative latent class model,,0.626,0.06254143497709648,0.9264705882352942,0.2906603555969709,0.2852582413166694,0.26851422511278633,0.414,136
193,0.55,1.5,Renal-adjusted associative latent class model,0.5488205257333967,0.819,0.4064464980304101,0.22794117647058823,0.12239258552102579,0.03168320091060352,0.38061193988384007,0.545,136
193,0.55,1.5,Biologically constrained latent SCM,0.54579853878492,0.818,0.4038961295263889,0.22794117647058823,0.12249832658525424,0.028338941305836335,0.37945627973031965,0.544,136
193,0.55,1.5,Data-generating oracle (reference),,0.816,0.39882107720338106,0.2426470588235294,0.12156707760881903,0.0261302694876986,0.38241482685861156,0.532,136
194,0.55,1.5,Associative latent class model,,0.632,0.0687446063118963,0.7669172932330827,0.28060012174159243,0.27239270910937546,0.24892022445727757,0.364,133
194,0.55,1.5,Renal-adjusted associative latent class model,0.6201198592971341,0.814,0.3937779547021073,0.3082706766917293,0.12439222559783147,0.041554346707841444,0.36235677043510334,0.502,133
194,0.55,1.5,Biologically constrained latent SCM,0.5914096501518836,0.823,0.41673290503363414,0.2556390977443609,0.122051230988768,0.03251532586459044,0.36528183436167405,0.499,133
194,0.55,1.5,Data-generating oracle (reference),,0.842,0.46732317544640706,0.21052631578947367,0.11457384430510449,0.02602478072590951,0.3856479860841834,0.522,133
195,0.55,1.5,Associative latent class model,,0.569,0.01814636910129975,0.8835616438356164,0.33543914808895103,0.34143089978817565,0.22285258972618802,0.336,146
195,0.55,1.5,Renal-adjusted associative latent class model,0.5285783357168844,0.822,0.4141567028630866,0.15753424657534246,0.12255894928601663,0.05933004198723318,0.3700487452435134,0.439,146
195,0.55,1.5,Biologically constrained latent SCM,0.48574515181093314,0.828,0.42977306991975295,0.0958904109589041,0.12050558188823969,0.05604094509123586,0.37373839915959867,0.435,146
195,0.55,1.5,Data-generating oracle (reference),,0.83,0.43503458171357795,0.1780821917808219,0.11563620495566863,0.03276345900337925,0.3827650479666778,0.501,146
196,0.55,1.5,Associative latent class model,,0.682,0.13162928140755017,0.936,0.24066680042030644,0.2112811351450798,0.298512775631782,0.493,125
196,0.55,1.5,Renal-adjusted associative latent class model,0.6234971007185379,0.831,0.43767361507607716,0.256,0.11710509849547512,0.023474753882035106,0.36635568879636093,0.542,125
196,0.55,1.5,Biologically constrained latent SCM,0.5578908325038449,0.837,0.4537280423882063,0.152,0.11679718902767307,0.02191901900761304,0.37315989774869285,0.524,125
196,0.55,1.5,Data-generating oracle (reference),,0.83,0.4350245482950218,0.184,0.11823244340300473,0.026416097056406657,0.3876563507052273,0.547,125
197,0.55,1.5,Associative latent class model,,0.524,0.0010675156352409126,1.0,0.4430829911145364,0.45437382756991673,0.07863496300139429,0.286,119
197,0.55,1.5,Renal-adjusted associative latent class model,0.6170951546684198,0.818,0.4038991708752893,0.2689075630252101,0.12837480558202066,0.015127753343183475,0.3918934578377457,0.522,119
197,0.55,1.5,Biologically constrained latent SCM,0.6205647050399803,0.821,0.41157442230976726,0.2689075630252101,0.12799753478924628,0.01721940121345149,0.3920811229416085,0.525,119
197,0.55,1.5,Data-generating oracle (reference),,0.824,0.419323098742393,0.2605042016806723,0.12705037856604107,0.021066764395601713,0.3820195846814746,0.518,119
198,0.55,1.5,Associative latent class model,,0.607,0.04470296586414937,0.924812030075188,0.2877257959227105,0.2855624864749446,0.29443882233085655,0.391,133
198,0.55,1.5,Renal-adjusted associative latent class model,0.46861962704852084,0.822,0.41414254594873984,0.12781954887218044,0.1259976218174056,0.026026528656261795,0.38260329505732854,0.536,133
198,0.55,1.5,Biologically constrained latent SCM,0.5319568016870407,0.828,0.4297498444888,0.18796992481203006,0.12346859199153072,0.030794189528717587,0.3824231676567787,0.55,133
198,0.55,1.5,Data-generating oracle (reference),,0.836,0.45103540288275146,0.17293233082706766,0.12235861005856924,0.029360488098670486,0.38455287019460116,0.514,133
199,0.55,1.5,Associative latent class model,,0.609,0.04656499432268013,0.9496402877697842,0.29629939665153066,0.2889075964617792,0.28113239904134174,0.402,139
199,0.55,1.5,Renal-adjusted associative latent class model,0.5432203385633674,0.814,0.39377785396488224,0.2302158273381295,0.1258516006831341,0.04285409609804621,0.38394433858587423,0.493,139
199,0.55,1.5,Biologically constrained latent SCM,0.4651926551928361,0.816,0.39882289837589024,0.1223021582733813,0.12441584733129922,0.03321815723096372,0.3891397573651718,0.493,139
199,0.55,1.5,Data-generating oracle (reference),,0.822,0.41415010949056486,0.16546762589928057,0.12102988357781086,0.03506978012239749,0.3917245952671004,0.519,139
0,0.6,1.5,Associative latent class model,,0.629,0.06552404331580872,0.8938053097345132,0.288009832385742,0.28635678794110303,0.24090333596955343,0.362,113
0,0.6,1.5,Renal-adjusted associative latent class model,0.6324498500127421,0.835,0.44834917748202036,0.23893805309734514,0.11750198358111524,0.024464044329149583,0.353994842786601,0.5,113
0,0.6,1.5,Biologically constrained latent SCM,0.5254494503222032,0.838,0.4564326971352826,0.12389380530973451,0.11802371547534514,0.03796199915615177,0.3638600170993535,0.487,113
0,0.6,1.5,Data-generating oracle (reference),,0.841,0.46458686968883844,0.17699115044247787,0.1153369213363014,0.014528514236097412,0.3817855398152769,0.528,113
1,0.6,1.5,Associative latent class model,,0.686,0.1375118351012191,0.8559322033898306,0.23649155236351713,0.22193815964507996,0.25245985879869093,0.419,118
1,0.6,1.5,Renal-adjusted associative latent class model,0.6924132316737072,0.829,0.4323959661006456,0.2288135593220339,0.11710326516514334,0.041373257310442585,0.3369549227818265,0.526,118
1,0.6,1.5,Biologically constrained latent SCM,0.6973700623754119,0.827,0.4271417669071477,0.2457627118644068,0.11800995916513679,0.04046956868448905,0.33682606142559396,0.54,118
1,0.6,1.5,Data-generating oracle (reference),,0.827,0.42714248051182263,0.1864406779661017,0.11320427067225532,0.04061945467141816,0.36805200298584617,0.53,118
2,0.6,1.5,Associative latent class model,,0.573,0.02015116276426766,0.9333333333333333,0.3458565462429475,0.3584456642060662,0.17962077597503326,0.322,120
2,0.6,1.5,Renal-adjusted associative latent class model,0.7355306997744704,0.808,0.3787846434231406,0.4,0.13479638089328036,0.08242187214405627,0.3466904723607787,0.617,120
2,0.6,1.5,Biologically constrained latent SCM,0.7083904576091904,0.815,0.39624493481967066,0.3416666666666667,0.1373077186602027,0.09489128909579449,0.35021857902030146,0.62,120
2,0.6,1.5,Data-generating oracle (reference),,0.829,0.4323937551531501,0.21666666666666667,0.12271566094939251,0.029141822716946528,0.3658123233274645,0.532,120
3,0.6,1.5,Associative latent class model,,0.637,0.0741964031772889,0.8373983739837398,0.28621075407074714,0.2800210649562077,0.22978242820252254,0.355,123
3,0.6,1.5,Renal-adjusted associative latent class model,0.63188417009419,0.823,0.4167402718539291,0.3008130081300813,0.12158398915714724,0.04519447575068676,0.37276441760128726,0.575,123
3,0.6,1.5,Biologically constrained latent SCM,0.6582328458647388,0.821,0.41158693960095366,0.34959349593495936,0.12366351875822756,0.05948213721552955,0.36921563130964546,0.591,123
3,0.6,1.5,Data-generating oracle (reference),,0.822,0.41415075032216686,0.25203252032520324,0.11895587793631253,0.023908597092750842,0.37572797388899887,0.526,123
4,0.6,1.5,Associative latent class model,,0.539,0.004154532216620816,0.9829059829059829,0.4073851054510507,0.41955873055993176,0.1276186685029978,0.313,117
4,0.6,1.5,Renal-adjusted associative latent class model,0.651271263736524,0.795,0.3474128917627532,0.3504273504273504,0.13955789652745462,0.03367563064814955,0.38724375377474063,0.547,117
4,0.6,1.5,Biologically constrained latent SCM,0.5973260750987363,0.8,0.35931686175695254,0.2222222222222222,0.13846878819926084,0.025341236778159363,0.3958045244259613,0.552,117
4,0.6,1.5,Data-generating oracle (reference),,0.805,0.37143152744878544,0.28205128205128205,0.13519364784931986,0.019630431400821515,0.38855756735540636,0.551,117
5,0.6,1.5,Associative latent class model,,0.552,0.00992173405182455,0.873015873015873,0.4085302809232319,0.4146149024098462,0.12419297815177958,0.283,126
5,0.6,1.5,Renal-adjusted associative latent class model,0.4967554536794658,0.796,0.34981358656411765,0.21428571428571427,0.1394012976865684,0.0301002044818066,0.40711406164855873,0.509,126
5,0.6,1.5,Biologically constrained latent SCM,0.4884910549770116,0.792,0.34039616585517346,0.20634920634920634,0.13983590435924004,0.022770141914417622,0.40730220354352026,0.509,126
5,0.6,1.5,Data-generating oracle (reference),,0.791,0.3380631216481676,0.2698412698412698,0.13919833155334962,0.030524482427137744,0.39310800418632813,0.532,126
6,0.6,1.5,Associative latent class model,,0.609,0.0462618313623849,0.9166666666666666,0.30076930696337423,0.30233478710576794,0.2504699720786447,0.369,120
6,0.6,1.5,Renal-adjusted associative latent class model,0.5063095171156397,0.801,0.3617233568764028,0.175,0.1374754406946426,0.09622652329362655,0.3857550441145272,0.439,120
6,0.6,1.5,Biologically constrained latent SCM,0.4836253181562893,0.801,0.3617262893923896,0.15833333333333333,0.13587160554638225,0.09505357743643612,0.3882893033757963,0.441,120
6,0.6,1.5,Data-generating oracle (reference),,0.827,0.4271256083274333,0.25833333333333336,0.1221786205232793,0.02243871390760802,0.377541168999928,0.543,120
7,0.6,1.5,Associative latent class model,,0.625,0.060964381965608286,0.7967479674796748,0.2935462424503153,0.29231494288130266,0.24348195290918925,0.377,123
7,0.6,1.5,Renal-adjusted associative latent class model,0.5460205130100797,0.837,0.45364288330702884,0.17886178861788618,0.11844182090045698,0.03086154013035923,0.3518669534380218,0.563,123
7,0.6,1.5,Biologically constrained latent SCM,0.6005991217038174,0.825,0.42178908649850655,0.3008130081300813,0.11822051928920105,0.028697695610700052,0.3449390861922498,0.575,123
7,0.6,1.5,Data-generating oracle (reference),,0.839,0.45907380636953393,0.2845528455284553,0.11727733243255178,0.02419373873552989,0.37702224635461856,0.557,123
8,0.6,1.5,Associative latent class model,,0.603,0.04126408344220661,0.8571428571428571,0.3100920866603756,0.3103232573021829,0.23209093174954182,0.353,126
8,0.6,1.5,Renal-adjusted associative latent class model,0.6788696504143708,0.802,0.3640987125138604,0.3492063492063492,0.13837389015418491,0.06704278504035993,0.34273526470383275,0.612,126
8,0.6,1.5,Biologically constrained latent SCM,0.6684532924785577,0.802,0.3640987125138604,0.3333333333333333,0.1385288379018497,0.07146087343211865,0.3432475871309723,0.612,126
8,0.6,1.5,Data-generating oracle (reference),,0.791,0.33806129638944304,0.2698412698412698,0.13295088952306514,0.0361385836675095,0.3863538226634991,0.519,126
9,0.6,1.5,Associative latent class model,,0.648,0.08641477133359521,0.7478260869565218,0.2673308860952405,0.2533454781585208,0.2563036179309751,0.362,115
9,0.6,1.5,Renal-adjusted associative latent class model,0.6384437075948635,0.81,0.38376053219044887,0.25217391304347825,0.13013702025321977,0.0812337864515475,0.36426353532217354,0.45,115
9,0.6,1.5,Biologically constrained latent SCM,0.5699369382748972,0.825,0.4219096004668355,0.1565217391304348,0.12395646256385671,0.07307942007575191,0.3802904679354174,0.461,115
9,0.6,1.5,Data-generating oracle (reference),,0.83,0.43502887674274154,0.1826086956521739,0.11517872239557492,0.029676989419899758,0.3794135735477765,0.53,115
10,0.6,1.5,Associative latent class model,,0.599,0.03823968524985392,0.864,0.3141296012061225,0.3117045160671596,0.23346667235081994,0.333,125
10,0.6,1.5,Renal-adjusted associative latent class model,0.5363511779575239,0.827,0.42714305503117483,0.12,0.12379043508276841,0.050807722809468714,0.3892417794435487,0.457,125
10,0.6,1.5,Biologically constrained latent SCM,0.5665936922028109,0.828,0.4297656732850496,0.16,0.12406613216404522,0.050124842048148155,0.3871378944907104,0.456,125
10,0.6,1.5,Data-generating oracle (reference),,0.83,0.4350350223182409,0.208,0.12179908271750642,0.036870161982237894,0.38856495025480203,0.522,125
11,0.6,1.5,Associative latent class model,,0.616,0.05288309899213509,1.0,0.2999325120344788,0.3105409191058213,0.23035695223202562,0.371,114
11,0.6,1.5,Renal-adjusted associative latent class model,0.7431716631308827,0.831,0.43768306775208976,0.40350877192982454,0.12498846464632164,0.05235643706777936,0.3670511018834992,0.58,114
11,0.6,1.5,Biologically constrained latent SCM,0.6616669631975755,0.833,0.4429996941882633,0.2631578947368421,0.12079458124398679,0.03631335665892238,0.3787463248551591,0.558,114
11,0.6,1.5,Data-generating oracle (reference),,0.841,0.4645887546839348,0.17543859649122806,0.12058968631332503,0.02875879323164848,0.37040867955387047,0.532,114
12,0.6,1.5,Associative latent class model,,0.624,0.06018409015913815,0.8253968253968254,0.2925016839581415,0.2866688218355069,0.25255915266998835,0.388,126
12,0.6,1.5,Renal-adjusted associative latent class model,0.5515660912990286,0.83,0.4349893766425131,0.19047619047619047,0.11623586332929005,0.028537866269773907,0.34071229887082755,0.552,126
12,0.6,1.5,Biologically constrained latent SCM,0.5544431444197538,0.83,0.4349931724869478,0.19047619047619047,0.11596777046932646,0.03122800745791657,0.34078289811983487,0.55,126
12,0.6,1.5,Data-generating oracle (reference),,0.839,0.4591205052756648,0.20634920634920634,0.11571958295862589,0.017330656201321733,0.3733279729136862,0.539,126
13,0.6,1.5,Associative latent class model,,0.64,0.07745684174219497,0.9115646258503401,0.27724752207430475,0.2736359259049354,0.2557973193590335,0.459,147
13,0.6,1.5,Renal-adjusted associative latent class model,0.6691955992523264,0.824,0.4192895651117838,0.38095238095238093,0.12984446753453346,0.04874334539539646,0.36989938718032456,0.563,147
13,0.6,1.5,Biologically constrained latent SCM,0.6501247877934696,0.826,0.42450356538655326,0.3197278911564626,0.12764644211213597,0.04232626365695115,0.3742759592535117,0.555,147
13,0.6,1.5,Data-generating oracle (reference),,0.821,0.411563158273502,0.272108843537415,0.12342880070107295,0.021317396837237233,0.3794487215618825,0.54,147
14,0.6,1.5,Associative latent class model,,0.629,0.06547916780627792,0.813953488372093,0.28342000641272436,0.2842395966623681,0.2620792004052619,0.385,129
14,0.6,1.5,Renal-adjusted associative latent class model,0.6417050136983585,0.804,0.3689987847391698,0.32558139534883723,0.13814788394284608,0.04684490812660419,0.3436722686773624,0.568,129
14,0.6,1.5,Biologically constrained latent SCM,0.6998513678917315,0.807,0.37633529514037506,0.3798449612403101,0.14120991072537561,0.055910286680679884,0.33611368316498547,0.571,129
14,0.6,1.5,Data-generating oracle (reference),,0.8,0.35935215695445516,0.32558139534883723,0.13287252415061254,0.03314832035681075,0.3744181358742093,0.534,129
15,0.6,1.5,Associative latent class model,,0.6,0.03875522147351834,0.905982905982906,0.3099960762626563,0.31484406651584995,0.23325664547171548,0.351,117
15,0.6,1.5,Renal-adjusted associative latent class model,0.6824590572905274,0.811,0.3862667535306349,0.3076923076923077,0.13394398010269767,0.04907349874141273,0.3836647670029861,0.474,117
15,0.6,1.5,Biologically constrained latent SCM,0.5934240423869874,0.812,0.38875299934729196,0.1794871794871795,0.13036818012551651,0.06237206385268645,0.39361596102783325,0.459,117
15,0.6,1.5,Data-generating oracle (reference),,0.824,0.41932114415296573,0.23076923076923078,0.12462315184720872,0.019609813777151076,0.3858197067847417,0.523,117
16,0.6,1.5,Associative latent class model,,0.646,0.08433902125513545,0.9912280701754386,0.27303241362477626,0.2768608130018956,0.2638167499649574,0.406,114
16,0.6,1.5,Renal-adjusted associative latent class model,0.4871521014295733,0.844,0.47281693314772605,0.07894736842105263,0.11281985213222612,0.03238937088690811,0.37783739614884754,0.492,114
16,0.6,1.5,Biologically constrained latent SCM,0.5370299695536666,0.846,0.4783424871601771,0.12280701754385964,0.11101482653628253,0.02959945943335354,0.3743238154142149,0.504,114
16,0.6,1.5,Data-generating oracle (reference),,0.85,0.4894892314802656,0.18421052631578946,0.10856341432569022,0.026495777854247,0.3665110695086671,0.526,114
17,0.6,1.5,Associative latent class model,,0.628,0.06460636479407994,0.889763779527559,0.2903836073965371,0.29392066737480593,0.21922534531358823,0.375,127
17,0.6,1.5,Renal-adjusted associative latent class model,0.6834019149576437,0.837,0.45372974593171705,0.2755905511811024,0.11866589833853283,0.036002774425170705,0.3300431999090156,0.518,127
17,0.6,1.5,Biologically constrained latent SCM,0.6467808896775086,0.837,0.45372968900581145,0.2125984251968504,0.1168590768549143,0.02437487281657384,0.33424797486633884,0.508,127
17,0.6,1.5,Data-generating oracle (reference),,0.846,0.4783423254067795,0.18110236220472442,0.11261078959731674,0.033588954624556334,0.37435190938470353,0.513,127
18,0.6,1.5,Associative latent class model,,0.667,0.1106647938961292,0.9473684210526315,0.24665906821704273,0.23175204236257155,0.26558288570632727,0.455,133
18,0.6,1.5,Renal-adjusted associative latent class model,0.7724617073855498,0.815,0.3962926586087279,0.631578947368421,0.13097551993196696,0.04451376823629702,0.35790660522095014,0.573,133
18,0.6,1.5,Biologically constrained latent SCM,0.6145937161116193,0.853,0.49793287667620934,0.2706766917293233,0.11051148162785801,0.034392334069522267,0.39231165168701015,0.545,133
18,0.6,1.5,Data-generating oracle (reference),,0.853,0.4979335104357405,0.23308270676691728,0.10911238891048336,0.037021292830100055,0.3880225394466147,0.531,133
19,0.6,1.5,Associative latent class model,,0.628,0.06464279001960781,0.9426229508196722,0.28089320615113006,0.2902422518039961,0.24166169422013373,0.376,122
19,0.6,1.5,Renal-adjusted associative latent class model,0.6206104212352775,0.829,0.4323978164605631,0.1721311475409836,0.1220585323414136,0.04219711246715436,0.36180891123863057,0.467,122
19,0.6,1.5,Biologically constrained latent SCM,0.601662130207029,0.828,0.42976708188487706,0.1557377049180328,0.12138037454912848,0.045218030259930875,0.364698015657044,0.468,122
19,0.6,1.5,Data-generating oracle (reference),,0.838,0.4564328117221254,0.20491803278688525,0.11836995926269148,0.0322822013953865,0.37067897265968414,0.522,122
20,0.6,1.5,Associative latent class model,,0.609,0.0466003909851249,0.872,0.29162413874944665,0.29448289280228884,0.254401213667026,0.344,125
20,0.6,1.5,Renal-adjusted associative latent class model,0.6160254482290193,0.816,0.39882272211428443,0.232,0.12559763827001863,0.02196384976120832,0.3924190999681151,0.489,125
20,0.6,1.5,Biologically constrained latent SCM,0.5955810632194644,0.817,0.40135721276187525,0.232,0.1256992470639559,0.022837829728400413,0.3891184070821771,0.492,125
20,0.6,1.5,Data-generating oracle (reference),,0.819,0.40645174998438377,0.28,0.12350281216088602,0.025033686262942015,0.3875733335000049,0.544,125
21,0.6,1.5,Associative latent class model,,0.675,0.12152270347300878,0.9238095238095239,0.24325933220432785,0.22651681810575566,0.2742780269674555,0.424,105
21,0.6,1.5,Renal-adjusted associative latent class model,0.4402505642497764,0.811,0.3862635920967237,0.09523809523809523,0.13299689018345884,0.03671888843807758,0.3605631523408268,0.528,105
21,0.6,1.5,Biologically constrained latent SCM,0.5404411014424252,0.823,0.41672638603019224,0.18095238095238095,0.12017355814854731,0.030038091779428577,0.3604333882106797,0.528,105
21,0.6,1.5,Data-generating oracle (reference),,0.828,0.4297544365176643,0.20952380952380953,0.11860176481693922,0.014201684294990729,0.3776826672164342,0.535,105
22,0.6,1.5,Associative latent class model,,0.602,0.040692929577835574,0.889763779527559,0.3101576919301435,0.31289938788581617,0.21598411658024966,0.35,127
22,0.6,1.5,Renal-adjusted associative latent class model,0.6077513343436458,0.842,0.46732311149960704,0.25196850393700787,0.11280717283511536,0.030618058828048,0.3797190897149513,0.496,127
22,0.6,1.5,Biologically constrained latent SCM,0.6193118383585626,0.843,0.4700658418244924,0.2677165354330709,0.11301075886771882,0.02965346050688043,0.3771234819738362,0.501,127
22,0.6,1.5,Data-generating oracle (reference),,0.838,0.45643314740404234,0.2755905511811024,0.11192720229671192,0.03335647283928582,0.3712416284128061,0.532,127
23,0.6,1.5,Associative latent class model,,0.545,0.006991055227195029,1.0,0.4148655508993844,0.42708610356033777,0.10405691550736086,0.304,119
23,0.6,1.5,Renal-adjusted associative latent class model,0.714929131851662,0.831,0.4376502623790924,0.3865546218487395,0.1232876008363427,0.09224028014307019,0.36945589435964943,0.636,119
23,0.6,1.5,Biologically constrained latent SCM,0.639544918675744,0.8,0.359311491794463,0.2689075630252101,0.13365138233768156,0.11370123655648623,0.3713545704932043,0.657,119
23,0.6,1.5,Data-generating oracle (reference),,0.855,0.5036034911216601,0.16806722689075632,0.10837222820520907,0.032652351100536,0.382925460829944,0.518,119
24,0.6,1.5,Associative latent class model,,0.646,0.08431573576663964,0.9545454545454546,0.26421625552758016,0.25964085989103236,0.2600570253572631,0.391,110
24,0.6,1.5,Renal-adjusted associative latent class model,0.5743314348261689,0.818,0.4039003105990339,0.15454545454545454,0.12453758223819796,0.0288936601466308,0.38263552876100143,0.495,110
24,0.6,1.5,Biologically constrained latent SCM,0.5967903663927422,0.82,0.4090091555935412,0.19090909090909092,0.12475167710726316,0.03359172963255257,0.37886663489275607,0.487,110
24,0.6,1.5,Data-generating oracle (reference),,0.831,0.4376801216478834,0.2,0.12107147118400667,0.02423270620147333,0.38453380097715256,0.534,110
25,0.6,1.5,Associative latent class model,,0.622,0.05837499720606864,0.7686567164179104,0.2925166217495139,0.28407868699987016,0.24925371979216035,0.362,134
25,0.6,1.5,Renal-adjusted associative latent class model,0.6511559276156617,0.835,0.44833619760597565,0.2835820895522388,0.11736024953102589,0.02134794241184656,0.3826711061223348,0.545,134
25,0.6,1.5,Biologically constrained latent SCM,0.6329364136811111,0.84,0.4618344420284546,0.21641791044776118,0.11656342641716591,0.041185579719532454,0.38467571926228444,0.566,134
25,0.6,1.5,Data-generating oracle (reference),,0.837,0.4537257235705798,0.1865671641791045,0.1149833460953023,0.03568261402669104,0.3832067558549813,0.529,134
26,0.6,1.5,Associative latent class model,,0.554,0.009651182944795916,0.9333333333333333,0.3609285617911413,0.38014558184388225,0.19168737554790757,0.33,120
26,0.6,1.5,Renal-adjusted associative latent class model,0.7888749729674864,0.809,0.3810357919376847,0.48333333333333334,0.1362503418734213,0.04416054606498371,0.36280854923633343,0.611,120
26,0.6,1.5,Biologically constrained latent SCM,0.7562709362942553,0.819,0.4060993019563118,0.375,0.13215709175963616,0.05961702984121576,0.37066598557724806,0.629,120
26,0.6,1.5,Data-generating oracle (reference),,0.816,0.39871580639337517,0.25,0.12445392699210592,0.036854274237623136,0.3834571361107412,0.572,120
27,0.6,1.5,Associative latent class model,,0.573,0.01991189024356164,0.6377952755905512,0.3613233542620161,0.35451401570190344,0.1796565447087239,0.262,127
27,0.6,1.5,Renal-adjusted associative latent class model,0.6431508594745277,0.796,0.34965144559482836,0.29133858267716534,0.14835483950987272,0.13424038994903692,0.3315144382910978,0.681,127
27,0.6,1.5,Biologically constrained latent SCM,0.6865978694785783,0.822,0.4140763986324462,0.3543307086614173,0.12953890813104055,0.08920346445537691,0.3475595026731553,0.629,127
27,0.6,1.5,Data-generating oracle (reference),,0.824,0.419316942109335,0.25984251968503935,0.11673431356409632,0.029829309231584267,0.37750910224926393,0.541,127
28,0.6,1.5,Associative latent class model,,0.633,0.06971487638218575,0.6837606837606838,0.2855572824307801,0.27505720672798034,0.23020102605906856,0.321,117
28,0.6,1.5,Renal-adjusted associative latent class model,0.6508253452802419,0.83,0.43503487819453407,0.36752136752136755,0.11953812880921157,0.02997363038016909,0.364067444515412,0.518,117
28,0.6,1.5,Biologically constrained latent SCM,0.6129299192943832,0.845,0.47557519980614016,0.26495726495726496,0.11591286843992654,0.025162965787588486,0.37313353488068113,0.521,117
28,0.6,1.5,Data-generating oracle (reference),,0.85,0.48948748620356214,0.23076923076923078,0.11547444972174027,0.03873743188174786,0.3820454404848387,0.536,117
29,0.6,1.5,Associative latent class model,,0.681,0.13017402281414694,0.9285714285714286,0.23880441704132888,0.21240180375980233,0.27597410411764334,0.486,140
29,0.6,1.5,Renal-adjusted associative latent class model,0.8185784016219299,0.79,0.3357453916292302,0.6071428571428571,0.15542247523169456,0.094368252799765,0.295202739673799,0.569,140
29,0.6,1.5,Biologically constrained latent SCM,0.5955134310183982,0.824,0.4193246537411391,0.3,0.12095644371955627,0.029940462145822987,0.34277623406176544,0.531,140
29,0.6,1.5,Data-generating oracle (reference),,0.832,0.44033784945490684,0.2785714285714286,0.1163213756641333,0.030930324982610044,0.37821600579235315,0.533,140
30,0.6,1.5,Associative latent class model,,0.575,0.021569726062231995,0.983739837398374,0.3554581379356171,0.367344336404349,0.15771497732806136,0.329,123
30,0.6,1.5,Renal-adjusted associative latent class model,0.5884764103878695,0.834,0.44567405006224603,0.3170731707317073,0.11655022094503441,0.046474938179577395,0.39288730227643925,0.57,123
30,0.6,1.5,Biologically constrained latent SCM,0.6218897352043625,0.838,0.45643622527068506,0.3821138211382114,0.11502380465925723,0.04299870569653988,0.3887264319652033,0.566,123
30,0.6,1.5,Data-generating oracle (reference),,0.841,0.46459004347731386,0.34959349593495936,0.11252292088079789,0.026937914776453752,0.37314623215844567,0.543,123
31,0.6,1.5,Associative latent class model,,0.593,0.03347622328445686,0.9214285714285714,0.31099727402393396,0.31198531647301664,0.25590048782496794,0.398,140
31,0.6,1.5,Renal-adjusted associative latent class model,0.4758036700381016,0.806,0.3739132301763437,0.12857142857142856,0.13271723461119908,0.02669341632879242,0.38267158151759084,0.527,140
31,0.6,1.5,Biologically constrained latent SCM,0.523999618840242,0.809,0.38129375795219955,0.18571428571428572,0.1293235020851964,0.023316728018257397,0.38359320960256515,0.538,140
31,0.6,1.5,Data-generating oracle (reference),,0.815,0.39627506310586363,0.21428571428571427,0.1262731524374134,0.01868676521300858,0.3869507878184643,0.55,140
32,0.6,1.5,Associative latent class model,,0.607,0.04394953762986777,0.7981651376146789,0.3008557915919919,0.30415357917369784,0.2509966046125393,0.331,109
32,0.6,1.5,Renal-adjusted associative latent class model,0.506103596125037,0.822,0.41415119191273597,0.11926605504587157,0.12928285019623428,0.058044165997455405,0.3775702103176525,0.486,109
32,0.6,1.5,Biologically constrained latent SCM,0.5324769653322904,0.826,0.424528414827451,0.11926605504587157,0.12738203194145373,0.05721990557745964,0.37630248016921247,0.484,109
32,0.6,1.5,Data-generating oracle (reference),,0.834,0.4456637188012239,0.1926605504587156,0.12230685390215729,0.030673700336154634,0.3849650091247546,0.524,109
33,0.6,1.5,Associative latent class model,,0.651,0.0903026037062735,0.9689922480620154,0.27167322864224547,0.2718843955398841,0.25093001725504316,0.425,129
33,0.6,1.5,Renal-adjusted associative latent class model,0.5289725331398314,0.831,0.43768186420162664,0.17054263565891473,0.11954386784695671,0.033519272283792985,0.3826119637700036,0.479,129
33,0.6,1.5,Biologically constrained latent SCM,0.5391674352033339,0.835,0.44834845240807747,0.17829457364341086,0.11976951671466804,0.03837576538015355,0.3798596545300894,0.481,129
33,0.6,1.5,Data-generating oracle (reference),,0.826,0.42452916419828174,0.26356589147286824,0.11835162047677185,0.029274320579719286,0.3705948651887454,0.53,129
34,0.6,1.5,Associative latent class model,,0.64,0.07709749355811572,0.8434782608695652,0.27632076315641824,0.26928372595590244,0.26414922295010196,0.392,115
34,0.6,1.5,Renal-adjusted associative latent class model,0.6794243543631454,0.835,0.44828866407681794,0.33043478260869563,0.1234619595579022,0.035190832133415444,0.3757830526194118,0.557,115
